,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
1888,ok,146997123314534456_mini_set2_BTS_v1,success,False,9550076928.0,128.0,AFT-MN-08,False,1.0
1889,ok,168611501216905436_mini_set0_RESISC_v1,success,False,2196682240.0,4.0,AFT-MN-09,True,50.0
1890,ok,19655488855299935_mini_set0_TEX_v1,success,False,478204928.0,64.0,AFT-MN-03,True,50.0
1891,ok,14967062619589785_mini_set2_MD_6_v1,success,True,3233717760.0,4.0,AFT-MN-12,True,26.0
1892,ok,14709174498266070_mini_set1_RSICB_v1,success,False,9920130048.0,4.0,AFT-MN-11,False,1.0
1893,ok,147590224263445547_mini_set1_TEX_DTD_v1,success,False,10405698560.0,16.0,AFT-MN-11,False,1.0
1894,ok,14755967918420205_mini_set2_INS_v1,success,True,130444800.0,4.0,AFT-MN-08,True,26.0
1895,ok,150055927675158197_mini_set1_APL_v1,success,True,720680960.0,64.0,AFT-MN-12,True,26.0
1896,xx,15042098388627145_mini_set2_BTS_v1,OOM,,,,,,
1897,xx,150451317514335834_mini_set1_TEX_DTD_v1,OOM,,,,,,
1898,ok,15094632284823573_mini_set1_TEX_DTD_v1,success,True,1437229056.0,32.0,AFT-MN-12,True,26.0
1899,ok,15099555386197450_mini_set2_PLT_DOC_v1,success,False,5056501248.0,64.0,AFT-MN-12,True,50.0
1900,ok,15168040454457964_mini_set1_DOG_v1,success,False,3564631552.0,64.0,AFT-MN-05,True,50.0
1901,ok,149437230947003723_mini_set0_MD_MIX_v1,success,False,10346305024.0,2.0,AFT-MN-11,False,1.0
1902,ok,148422143513136359_mini_set1_MED_LF_v1,success,False,10414229504.0,32.0,AFT-MN-08,False,1.0
1903,ok,226170750898683661_mini_set0_TEX_v1,success,False,10103632384.0,2.0,AFT-MN-01,False,1.0
1904,ok,226661479464958554_mini_set1_INS_2_v1,success,False,7064174592.0,64.0,AFT-MN-01,False,1.0
1905,xx,14779182048673859_mini_set0_PLT_VIL_v1,OOM,,,,,,
1906,ok,15212528135742243_mini_set2_RSD_v1,success,True,8483317248.0,4.0,AFT-MN-05,True,26.0
1907,xx,14877382861223017_mini_set1_MED_LF_v1,success,,,,,,
1908,xx,14887723097530455_mini_set0_RESISC_v1,success,,,,,,
1909,xx,148947101321535874_mini_set2_PRT_v1,success,,,,,,
1910,xx,14853761599186191_mini_set0_RESISC_v1,success,,,,,,
1911,xx,15217932242585746_mini_set1_RSICB_v1,OOM,,,,,,
1912,xx,15229184210163273_mini_set1_MD_5_BIS_v1,OOM,,,,,,
1913,xx,15239871284009881_mini_set0_FLW_v1,OOM,,,,,,
1914,xx,15242051981194563_mini_set2_AWA_v1,OOM,,,,,,
1915,xx,152976305371757670_mini_set2_RSD_v1,OOM,,,,,,
1916,xx,15324155474694410_mini_set2_MD_6_v1,OOM,,,,,,
1917,xx,153318039638929868_mini_set2_PRT_v1,OOM,,,,,,
1918,xx,153388720693175037_mini_set2_BTS_v1,OOM,,,,,,
1919,xx,153490074049205123_mini_set0_PLT_VIL_v1,OOM,,,,,,
1920,xx,154123466650250226_mini_set0_PLT_VIL_v1,OOM,,,,,,
1921,xx,15498836679985591_mini_set0_CRS_v1,OOM,,,,,,
1922,xx,15539557387814086_mini_set1_PNU_v1,OOM,,,,,,
1923,ok,148556131481732226_mini_set1_TEX_DTD_v1,success,False,10197686784.0,8.0,AFT-MN-07,False,1.0
1924,xx,155708838337491041_mini_set2_MD_6_v1,success,,,,,,
1925,xx,15613332422913838_mini_set1_ACT_40_v1,success,,,,,,
1926,xx,156236243337729196_mini_set0_FLW_v1,success,,,,,,
1927,ok,14912655915109281_mini_set1_MD_5_BIS_v1,success,,,,,,
1928,xx,15648786180367236_mini_set2_MD_6_v1,success,,,,,,
1929,xx,1566812272704679_mini_set2_ACT_410_v1,success,,,,,,
1930,xx,156709096308472064_mini_set0_TEX_v1,success,,,,,,
1931,xx,15681769899853061_mini_set1_MD_5_BIS_v1,success,,,,,,
1932,xx,15752135485501609_mini_set2_ACT_410_v1,success,,,,,,
1933,ok,15753908925662989_mini_set0_FLW_v1,success,False,8621920256.0,128.0,AFT-MN-05,True,50.0
1934,xx,19705367951884105_mini_set0_TEX_v1,AMP,,,,,,
1935,ok,22744573535024588_mini_set0_PLT_VIL_v1,success,False,279949312.0,4.0,AFT-MN-01,True,50.0
1936,ok,22769081538054489_mini_set1_TEX_DTD_v1,success,False,10114907136.0,4.0,AFT-MN-01,False,1.0
1937,xx,150942077589520468_mini_set2_RSD_v1,success,,,,,,
1938,ok,151009943351750511_mini_set2_PLT_DOC_v1,success,False,9770982912.0,128.0,AFT-MN-11,False,1.0
1939,xx,15103073680734474_mini_set1_RSICB_v1,OOM,,,,,,
1940,ok,15112513202900028_mini_set2_MD_6_v1,success,,,,,,
1941,ok,15389889816552121_mini_set1_ACT_40_v1,success,False,23319040.0,2.0,AFT-MN-02,True,50.0
1942,ok,34910621112656343_mini_set0_RESISC_v1,success,False,5288925696.0,4.0,AFT-MN-00,True,50.0
1943,ok,228367549483466809_mini_set2_TEX_ALOT_v1,success,False,10288102912.0,64.0,AFT-MN-01,False,1.0
1944,ok,15276992627995244_mini_set1_MD_5_BIS_v1,success,False,10335360512.0,8.0,AFT-MN-12,False,1.0
1945,ok,153147847078152983_mini_set2_MD_6_v1,success,False,2154220032.0,64.0,AFT-MN-12,True,50.0
1946,xx,13967304374485843_mini_set1_MD_5_BIS_v1,success,,,,,,
1947,ok,150466005653532112_mini_set0_FLW_v1,success,False,1043348480.0,64.0,AFT-MN-04,True,50.0
1948,ok,14012157487340_mini_set2_MD_6_v1,success,False,9987703808.0,2.0,AFT-MN-10,False,1.0
1949,ok,14052324207426989_mini_set1_INS_2_v1,success,True,2015732736.0,8.0,AFT-MN-10,True,26.0
1950,ok,15394133020117878_mini_set0_PLK_v1,success,False,6436482048.0,2.0,AFT-MN-02,True,50.0
1951,ok,14075693797184122_mini_set0_BRD_v1,success,False,5562153984.0,8.0,AFT-MN-10,True,50.0
1952,ok,151626648857375367_mini_set1_RSICB_v1,success,False,10291515392.0,8.0,AFT-MN-11,False,1.0
1953,ok,14941548776283358_mini_set0_SPT_v1,success,False,1796296704.0,8.0,AFT-MN-08,True,50.0
1954,ok,349672879210570674_mini_set1_ACT_40_v1,success,False,10416335360.0,4.0,AFT-MN-00,False,1.0
1955,xx,151843309472508443_mini_set0_MD_MIX_v1,success,,,,,,
1956,ok,154238387724632649_mini_set1_INS_2_v1,success,True,45744128.0,4.0,AFT-MN-02,True,26.0
1957,ok,349738210622798204_mini_set2_MD_6_v1,success,False,9611353600.0,2.0,AFT-MN-00,False,1.0
1958,xx,350104284164749171_mini_set2_BTS_v1,diverged,True,10182900224.0,8.0,AFT-MN-00,False,1.0
1959,ok,157922682588969127_mini_set0_BRD_v1,success,False,438084608.0,16.0,AFT-MN-05,True,50.0
1960,xx,154811415487191057_mini_set2_INS_v1,success,,,,,,
1961,ok,15534668391871150_mini_set0_MD_MIX_v1,success,False,8491457024.0,32.0,AFT-MN-02,False,1.0
1962,ok,158250954214265038_mini_set1_DOG_v1,success,False,10244322816.0,2.0,AFT-MN-02,False,1.0
1963,ok,15865306186129580_mini_set1_MD_5_BIS_v1,success,,,,,,
1964,ok,22912632984015799_mini_set0_RESISC_v1,success,True,5935754752.0,16.0,AFT-MN-01,True,26.0
1965,ok,153313570417731522_mini_set2_PLT_DOC_v1,success,False,3642935296.0,16.0,AFT-MN-12,True,50.0
1966,ok,19929069037842883_mini_set0_PLT_VIL_v1,success,True,508867584.0,16.0,AFT-MN-03,True,26.0
1967,ok,150113129239440_mini_set0_RESISC_v1,success,False,4249375744.0,2.0,AFT-MN-08,True,50.0
1968,ok,19984774717973802_mini_set2_FNG_v1,success,False,10391060480.0,8.0,AFT-MN-03,False,1.0
1969,xx,15443409303122158_mini_set1_APL_v1,success,,,,,,
1970,xx,20006603757777283_mini_set1_MD_5_BIS_v1,AMP,,,,,,
1971,ok,20070134458844505_mini_set2_BTS_v1,success,False,6953333760.0,128.0,AFT-MN-03,False,1.0
1972,ok,229615817798826964_mini_set1_RSICB_v1,success,False,10255153664.0,32.0,AFT-MN-01,False,1.0
1973,xx,230500988241964713_mini_set1_TEX_DTD_v1,AMP,,,,,,
1974,xx,2311965830358739_mini_set2_RSD_v1,AMP,,,,,,
1975,xx,15284486773861907_mini_set1_APL_v1,diverged,True,6966857216.0,8.0,AFT-MN-11,True,1.0
1976,xx,15912559329765320_mini_set1_PNU_v1,OOM,,,,,,
1977,ok,23185792569025903_mini_set1_RSICB_v1,success,False,10088908288.0,2.0,AFT-MN-01,False,1.0
1978,ok,152948405584458588_mini_set2_FNG_v1,success,False,2178382336.0,128.0,AFT-MN-11,True,50.0
1979,ok,15923880823456339_mini_set2_ACT_410_v1,success,False,436992512.0,16.0,AFT-MN-02,True,50.0
1980,ok,157992401081004545_mini_set1_DOG_v1,success,False,9967812096.0,4.0,AFT-MN-05,False,1.0
1981,ok,23190133509296018_mini_set1_RSICB_v1,success,False,6725781504.0,32.0,AFT-MN-01,True,50.0
1982,ok,15913664680909834_mini_set1_ACT_40_v1,success,False,9699011072.0,16.0,AFT-MN-05,False,1.0
1983,ok,15958865227606082_mini_set2_RSD_v1,success,False,1179204608.0,32.0,AFT-MN-05,True,50.0
1984,xx,154742748587794917_mini_set1_PNU_v1,AMP,,,,,,
1985,ok,15978799021734610_mini_set2_MD_6_v1,success,False,8233843200.0,128.0,AFT-MN-05,False,1.0
1986,xx,160000634028188513_mini_set1_PNU_v1,AMP,,,,,,
1987,ok,16094047825493774_mini_set1_PNU_v1,success,False,2829473792.0,32.0,AFT-MN-05,True,50.0
1988,ok,16123782055199635_mini_set0_PLK_v1,success,False,367243776.0,2.0,AFT-MN-05,True,50.0
1989,xx,156684343512083533_mini_set2_RSD_v1,AMP,,,,,,
1990,ok,159448707179369444_mini_set1_ACT_40_v1,success,False,8317116928.0,4.0,AFT-MN-02,True,50.0
1991,ok,15269212393859573_mini_set2_INS_v1,success,False,10295226880.0,4.0,AFT-MN-04,False,1.0
1992,xx,23177525689881742_mini_set0_CRS_v1,OOM,,,,,,
1993,ok,153257934949239350_mini_set0_MD_MIX_v1,success,False,796194304.0,4.0,AFT-MN-04,True,50.0
1994,xx,16139236740129681_mini_set1_PLT_NET_v1,OOM,,,,,,
1995,xx,23226342749304355_mini_set0_MD_MIX_v1,diverged,True,5706887168.0,2.0,AFT-MN-01,True,1.0
1996,ok,16199782445690123_mini_set1_PNU_v1,success,False,9894353408.0,4.0,AFT-MN-05,False,1.0
1997,ok,23235531402932004_mini_set1_MED_LF_v1,success,False,9164370944.0,128.0,AFT-MN-01,True,50.0
1998,ok,15478330489640898_mini_set1_DOG_v1,success,False,7169056768.0,16.0,AFT-MN-12,True,50.0
1999,xx,23312226057775959_mini_set0_CRS_v1,AMP,,,,,,
2000,ok,23420117384329789_mini_set1_RSICB_v1,success,False,2599655936.0,2.0,AFT-MN-01,True,50.0
2001,ok,204821787243005126_mini_set0_PLK_v1,success,False,10408767488.0,16.0,AFT-MN-06,False,1.0
2002,ok,16393189792287539_mini_set0_MD_MIX_v1,success,False,10392033792.0,2.0,AFT-MN-05,False,1.0
2003,ok,234572915733016_mini_set0_SPT_v1,success,False,708701184.0,8.0,AFT-MN-01,True,50.0
2004,ok,234576384404727053_mini_set1_TEX_DTD_v1,success,False,8966027264.0,64.0,AFT-MN-01,True,50.0
2005,xx,20525858839218004_mini_set1_MED_LF_v1,OOM,,,,,,
2006,xx,20563857991103333_mini_set0_RESISC_v1,AMP,,,,,,
2007,ok,16449555209895380_mini_set1_DOG_v1,success,False,99717120.0,4.0,AFT-MN-05,True,50.0
2008,xx,15058833853000617_mini_set0_PLT_VIL_v1,OOM,,,,,,
2009,ok,157373245268434337_mini_set0_RESISC_v1,success,True,219540992.0,8.0,AFT-MN-11,True,26.0
2010,ok,234633347622647340_mini_set0_PLK_v1,success,False,7252273664.0,16.0,AFT-MN-01,True,50.0
2011,xx,150802819179782407_mini_set2_AWA_v1,success,,,,,,
2012,xx,20194542679344451_mini_set1_INS_2_v1,diverged,True,8020828672.0,16.0,AFT-MN-03,True,1.0
2013,xx,15140359213551258_mini_set2_PLT_DOC_v1,NoCUDA,,,,,,
2014,ok,2031996305902722_mini_set1_DOG_v1,success,False,4464612864.0,16.0,AFT-MN-03,True,50.0
2015,ok,15744301075828840_mini_set2_AWA_v1,success,False,9992598016.0,4.0,AFT-MN-11,False,1.0
2016,ok,157908406804424055_mini_set1_PLT_NET_v1,success,True,6695314432.0,32.0,AFT-MN-11,True,42.0
2017,xx,1517453753924849_mini_set1_RSICB_v1,OOM,,,,,,
2018,ok,164624599761014202_mini_set2_ACT_410_v1,success,False,383763456.0,16.0,AFT-MN-05,True,50.0
2019,xx,16910191402028535_mini_set0_SPT_v1,diverged,True,7675116544.0,4.0,AFT-MN-09,True,1.0
2020,xx,15822049087598360_mini_set2_INS_v1,diverged,,,,,,
2021,ok,169141105866845078_mini_set0_TEX_v1,success,False,10412203008.0,4.0,AFT-MN-09,False,1.0
2022,ok,169209687516200737_mini_set0_RESISC_v1,success,False,1531846144.0,16.0,AFT-MN-09,True,50.0
2023,ok,164800065440971330_mini_set0_PLK_v1,success,False,10440595968.0,8.0,AFT-MN-05,False,1.0
2024,xx,1652784383807135_mini_set2_PRT_v1,batch_size>dataset_size,,,,,,
2025,xx,153341193241439839_mini_set0_TEX_v1,OOM,,,,,,
2026,xx,15854214160368017_mini_set0_RESISC_v1,OOM,,,,,,
2027,ok,149686247985562476_mini_set0_FLW_v1,success,False,2742707712.0,2.0,AFT-MN-07,True,50.0
2028,ok,15886251108559841_mini_set0_MD_MIX_v1,success,False,368266240.0,8.0,AFT-MN-11,True,50.0
2029,ok,234766725966116475_mini_set1_MD_5_BIS_v1,success,False,4577703936.0,256.0,AFT-MN-01,True,50.0
2030,xx,15969748171406483_mini_set0_MD_MIX_v1,AMP,,,,,,
2031,xx,15973670964955409_mini_set0_TEX_v1,cuDNN_error,,,,,,
2032,xx,141164969177793531_mini_set1_TEX_DTD_v1,OOM,,,,,,
2033,ok,155072469496595567_mini_set1_PNU_v1,success,True,2824208384.0,8.0,AFT-MN-12,True,26.0
2034,ok,14122114230250060_mini_set2_MD_6_v1,success,False,10048809984.0,256.0,AFT-MN-10,False,1.0
2035,ok,169239286468032366_mini_set2_RSD_v1,success,False,9920001024.0,4.0,AFT-MN-09,False,1.0
2036,ok,355289766284508473_mini_set2_PLT_DOC_v1,success,False,1705978368.0,64.0,AFT-MN-00,True,50.0
2037,ok,16926442473622021_mini_set0_MD_MIX_v1,success,True,392825856.0,16.0,AFT-MN-09,True,26.0
2038,ok,16871177560416162_mini_set2_MD_6_v1,success,False,10260244992.0,2.0,AFT-MN-05,False,1.0
2039,ok,169221229775419529_mini_set0_FLW_v1,success,False,10200978944.0,32.0,AFT-MN-05,False,1.0
2040,xx,15524194571976775_mini_set2_PLT_DOC_v1,AMP,,,,,,
2041,ok,23504896853204648_mini_set1_MD_5_BIS_v1,success,False,10371739136.0,16.0,AFT-MN-01,False,1.0
2042,xx,23569416078884755_mini_set1_APL_v1,AMP,,,,,,
2043,ok,35689677822866772_mini_set2_RSD_v1,success,False,4931017216.0,2.0,AFT-MN-00,True,50.0
2044,ok,1629916007051191_mini_set0_TEX_v1,success,False,10209981952.0,4.0,AFT-MN-11,False,1.0
2045,ok,15659052105707394_mini_set2_AWA_v1,success,False,10058566656.0,2.0,AFT-MN-12,False,1.0
2046,xx,1566046483785853_mini_set0_BCT_v1,AMP,,,,,,
2047,xx,15666246075123346_mini_set2_PRT_v1,OOM,,,,,,
2048,ok,15674402066139322_mini_set1_RSICB_v1,success,False,10426657792.0,256.0,AFT-MN-12,False,1.0
2049,ok,157872048594724723_mini_set0_CRS_v1,success,False,10241858560.0,16.0,AFT-MN-12,False,1.0
2050,ok,159364274282424410_mini_set2_AWA_v1,success,False,10358525952.0,16.0,AFT-MN-12,False,1.0
2051,ok,15987039978757_mini_set1_DOG_v1,success,False,2870891008.0,128.0,AFT-MN-12,True,50.0
2052,ok,170741905178268813_mini_set0_MD_MIX_v1,success,False,10245962752.0,128.0,AFT-MN-05,False,1.0
2053,ok,17070563712036416_mini_set0_BCT_v1,success,False,10427546624.0,16.0,AFT-MN-09,False,1.0
2054,ok,160424027623638498_mini_set2_FNG_v1,success,False,8818452480.0,32.0,AFT-MN-12,False,1.0
2055,xx,1708487934320863_mini_set2_MD_6_v1,OOM,,,,,,
2056,ok,171415332455054944_mini_set2_PLT_DOC_v1,success,False,5222892032.0,8.0,AFT-MN-09,True,50.0
2057,ok,1606383784969135_mini_set2_RSD_v1,success,False,10287815680.0,8.0,AFT-MN-12,False,1.0
2058,xx,236508034341118715_mini_set2_AWA_v1,AMP,,,,,,
2059,ok,17120887145208636_mini_set2_ACT_410_v1,success,False,9236252672.0,4.0,AFT-MN-09,False,1.0
2060,xx,237083791416281926_mini_set0_FLW_v1,NoCUDA,,,,,,
2061,ok,16147918803464686_mini_set0_MD_MIX_v1,success,False,2004452352.0,64.0,AFT-MN-12,True,50.0
2062,xx,237333390290134362_mini_set0_BRD_v1,NoCUDA,,,,,,
2063,ok,16239627198250335_mini_set1_ACT_40_v1,success,False,9906589184.0,16.0,AFT-MN-12,False,1.0
2064,ok,16312968935478378_mini_set2_AWA_v1,success,,,,,,
2065,xx,23859051272974937_mini_set0_MD_MIX_v1,AMP,,,,,,
2066,ok,142605860389297731_mini_set0_RESISC_v1,success,False,10291744768.0,16.0,AFT-MN-10,False,1.0
2067,xx,238967628573270337_mini_set1_PLT_NET_v1,diverged,True,9358216192.0,16.0,AFT-MN-01,True,1.0
2068,ok,142721310427091882_mini_set2_AWA_v1,success,False,7430201856.0,32.0,AFT-MN-10,True,50.0
2069,ok,23939486544103803_mini_set0_FLW_v1,success,False,1447666176.0,32.0,AFT-MN-01,True,50.0
2070,xx,20360539484627429_mini_set2_PRT_v1,success,,,,,,
2071,ok,203730412170938103_mini_set2_AWA_v1,success,True,9124196864.0,32.0,AFT-MN-03,True,46.0
2072,ok,152296076760279880_mini_set0_TEX_v1,success,False,2271952384.0,8.0,AFT-MN-08,True,50.0
2073,ok,3603374640611910_mini_set0_RESISC_v1,success,False,182389760.0,2.0,AFT-MN-00,True,50.0
2074,ok,152696977461853848_mini_set1_DOG_v1,success,False,6184381440.0,2.0,AFT-MN-08,True,50.0
2075,ok,171871418228995798_mini_set1_ACT_40_v1,success,False,10414156800.0,16.0,AFT-MN-05,False,1.0
2076,xx,16350593926702264_mini_set1_APL_v1,batch_size>dataset_size,,,,,,
2077,ok,16407248493775176_mini_set0_BCT_v1,success,False,299268096.0,2.0,AFT-MN-12,True,50.0
2078,ok,3606359193542996_mini_set1_PNU_v1,success,False,4281072128.0,32.0,AFT-MN-00,True,50.0
2079,ok,142725811058838510_mini_set0_SPT_v1,success,False,612947456.0,16.0,AFT-MN-10,True,50.0
2080,ok,16489077423486069_mini_set2_ACT_410_v1,success,False,720157184.0,4.0,AFT-MN-12,True,50.0
2081,ok,1548656249016986_mini_set0_MD_MIX_v1,success,False,843847168.0,32.0,AFT-MN-04,True,50.0
2082,xx,14357765619645726_mini_set0_TEX_v1,OOM,,,,,,
2083,xx,362540382077082240_mini_set1_MED_LF_v1,OOM,,,,,,
2084,ok,20497917974300658_mini_set0_TEX_v1,success,False,274819584.0,2.0,AFT-MN-03,True,50.0
2085,xx,14359703826696523_mini_set0_PLT_VIL_v1,OOM,,,,,,
2086,xx,3652566948871511_mini_set1_PLT_NET_v1,AMP,,,,,,
2087,ok,172649658944005139_mini_set2_PLT_DOC_v1,success,False,10455616000.0,4.0,AFT-MN-05,False,1.0
2088,xx,173724738606858415_mini_set2_PLT_DOC_v1,cuDNN_error,,,,,,
2089,xx,173906117368810177_mini_set2_BTS_v1,AMP,,,,,,
2090,ok,16498214389138500_mini_set0_PLT_VIL_v1,success,False,7187005440.0,2.0,AFT-MN-12,True,50.0
2091,ok,171901472927082032_mini_set2_PRT_v1,success,False,787258880.0,4.0,AFT-MN-09,True,50.0
2092,ok,1508125814205816_mini_set2_INS_v1,success,False,7063996928.0,64.0,AFT-MN-07,False,1.0
2093,ok,150821921593037043_mini_set0_FLW_v1,success,False,9692683776.0,8.0,AFT-MN-07,False,1.0
2094,ok,367912040997549953_mini_set2_ACT_410_v1,success,False,1631639552.0,64.0,AFT-MN-00,True,50.0
2095,ok,14364727456537482_mini_set0_FLW_v1,success,False,954784768.0,16.0,AFT-MN-10,True,50.0
2096,ok,16524027711225295_mini_set2_MD_6_v1,success,False,459003392.0,16.0,AFT-MN-12,True,50.0
2097,ok,205118294030837675_mini_set2_MD_6_v1,success,False,10406153728.0,16.0,AFT-MN-03,False,1.0
2098,ok,17448920798249548_mini_set1_TEX_DTD_v1,success,False,10044043776.0,16.0,AFT-MN-05,False,1.0
2099,xx,17616312637634727_mini_set0_FLW_v1,OOM,,,,,,
2100,xx,15101005408904031_mini_set2_MD_6_v1,OOM,,,,,,
2101,xx,1734003034025697_mini_set2_AWA_v1,diverged,True,9157094400.0,16.0,AFT-MN-09,False,1.0
2102,ok,17472878629206045_mini_set0_FLW_v1,success,False,2633848832.0,256.0,AFT-MN-09,True,50.0
2103,ok,205395853753248126_mini_set0_PLT_VIL_v1,success,False,10430931456.0,4.0,AFT-MN-03,False,1.0
2104,xx,205976020123864339_mini_set0_PLK_v1,OOM,,,,,,
2105,xx,2069741587273769_mini_set1_MD_5_BIS_v1,diverged,True,8717178368.0,32.0,AFT-MN-03,False,1.0
2106,ok,20854568939031005_mini_set0_FLW_v1,success,True,2872402944.0,8.0,AFT-MN-03,True,26.0
2107,ok,143706995480710263_mini_set2_AWA_v1,success,False,358120448.0,4.0,AFT-MN-10,True,50.0
2108,ok,152960898232441286_mini_set0_FLW_v1,success,False,10325413376.0,4.0,AFT-MN-08,False,1.0
2109,xx,15317242605328283_mini_set1_APL_v1,batch_size>dataset_size,,,,,,
2110,xx,153467382395231390_mini_set0_FLW_v1,OOM,,,,,,
2111,ok,154063117058543195_mini_set0_CRS_v1,success,True,10171938304.0,8.0,AFT-MN-08,True,26.0
2112,xx,3696695199473377_mini_set2_RSD_v1,OOM,,,,,,
2113,ok,369681629593481473_mini_set1_MED_LF_v1,success,False,10322168832.0,2.0,AFT-MN-00,False,1.0
2114,ok,369761653915605518_mini_set2_RSD_v1,success,False,10280048640.0,8.0,AFT-MN-00,False,1.0
2115,xx,23949249054561484_mini_set1_PNU_v1,batch_size>dataset_size,,,,,,
2116,ok,15550448897064515_mini_set0_PLT_VIL_v1,success,False,5377442816.0,8.0,AFT-MN-04,True,50.0
2117,ok,239998081220304802_mini_set0_RESISC_v1,success,False,10101419520.0,32.0,AFT-MN-01,False,1.0
2118,ok,240114833856863159_mini_set2_INS_v1,success,False,9774715392.0,4.0,AFT-MN-01,False,1.0
2119,ok,24045350208030377_mini_set0_RESISC_v1,success,False,2805598208.0,512.0,AFT-MN-01,True,50.0
2120,xx,17814134417267429_mini_set0_SPT_v1,diverged,True,8496901632.0,32.0,AFT-MN-05,False,1.0
2121,xx,177917079485299030_mini_set1_INS_2_v1,OOM,,,,,,
2122,ok,16389539536698424_mini_set2_BTS_v1,success,False,8661276672.0,64.0,AFT-MN-11,True,50.0
2123,ok,14373092063463025_mini_set2_PLT_DOC_v1,success,False,10241502720.0,32.0,AFT-MN-10,False,1.0
2124,ok,24099283446117918_mini_set0_PLT_VIL_v1,success,False,4358072320.0,16.0,AFT-MN-01,True,50.0
2125,xx,143791691789813701_mini_set0_MD_MIX_v1,AMP,,,,,,
2126,ok,14590636722190074_mini_set0_PLT_VIL_v1,success,False,974136832.0,128.0,AFT-MN-10,True,50.0
2127,ok,37141276630978882_mini_set0_BCT_v1,success,False,6978115072.0,64.0,AFT-MN-00,True,50.0
2128,ok,155811328484920133_mini_set1_RSICB_v1,success,False,6270719488.0,8.0,AFT-MN-08,True,50.0
2129,xx,155561707327259695_mini_set1_DOG_v1,OOM,,,,,,
2130,ok,20939340156339887_mini_set0_TEX_v1,success,False,10083913216.0,2.0,AFT-MN-03,False,1.0
2131,ok,15611605422162142_mini_set1_PNU_v1,success,False,7266178048.0,8.0,AFT-MN-08,True,50.0
2132,ok,209437284574512182_mini_set1_RSICB_v1,success,False,374011392.0,4.0,AFT-MN-03,True,50.0
2133,ok,175612268844090557_mini_set0_MD_MIX_v1,success,False,10236165632.0,256.0,AFT-MN-09,False,1.0
2134,xx,20686222392560626_mini_set1_RSICB_v1,OOM,,,,,,
2135,ok,17568266038513051_mini_set1_PNU_v1,success,False,581817856.0,128.0,AFT-MN-09,True,50.0
2136,ok,37206451381390414_mini_set2_INS_v1,success,False,10354291712.0,32.0,AFT-MN-00,False,1.0
2137,xx,15162116655744322_mini_set1_MED_LF_v1,success,,,,,,
2138,ok,146552106178457578_mini_set0_MD_MIX_v1,success,False,8654508032.0,64.0,AFT-MN-10,True,50.0
2139,ok,20937590042725842_mini_set0_BRD_v1,success,False,4926374400.0,16.0,AFT-MN-06,True,50.0
2140,ok,156204144008692448_mini_set0_CRS_v1,success,False,10220148736.0,32.0,AFT-MN-04,False,1.0
2141,xx,157878913954223731_mini_set0_MD_MIX_v1,OOM,,,,,,
2142,ok,24161395732694480_mini_set2_INS_v1,success,False,210458112.0,4.0,AFT-MN-01,True,50.0
2143,ok,15814029891064393_mini_set1_RSICB_v1,success,False,607628800.0,2.0,AFT-MN-04,True,50.0
2144,ok,17864669932769057_mini_set1_PNU_v1,success,True,2342710784.0,8.0,AFT-MN-09,True,26.0
2145,xx,152072653063825898_mini_set1_PNU_v1,OOM,,,,,,
2146,ok,153723293416478556_mini_set1_ACT_40_v1,success,False,417784832.0,2.0,AFT-MN-07,True,50.0
2147,ok,17934725208353354_mini_set1_RSICB_v1,success,False,10465631744.0,8.0,AFT-MN-05,False,1.0
2148,ok,179858613752867836_mini_set2_PRT_v1,success,False,9681447424.0,16.0,AFT-MN-05,False,1.0
2149,ok,2102910605272233_mini_set2_BTS_v1,success,False,10161996800.0,16.0,AFT-MN-03,False,1.0
2150,ok,17926488887422342_mini_set0_SPT_v1,success,False,8395941888.0,8.0,AFT-MN-09,True,50.0
2151,ok,21074561589072319_mini_set2_ACT_410_v1,success,False,10105252352.0,2.0,AFT-MN-03,False,1.0
2152,ok,1653394480914151_mini_set0_TEX_v1,success,False,919716352.0,2.0,AFT-MN-12,True,50.0
2153,ok,16502455096506925_mini_set0_BRD_v1,success,True,6954851328.0,16.0,AFT-MN-11,True,26.0
2154,ok,210472551559510881_mini_set2_MD_6_v1,success,False,1961841664.0,256.0,AFT-MN-06,True,50.0
2155,xx,15687362773226064_mini_set1_PNU_v1,success,,,,,,
2156,xx,156896792206006417_mini_set2_TEX_ALOT_v1,NoCUDA,,,,,,
2157,xx,157107091606167271_mini_set1_APL_v1,NoCUDA,,,,,,
2158,ok,16053339312180960_mini_set1_RSICB_v1,success,False,9104172544.0,16.0,AFT-MN-02,True,50.0
2159,xx,15818872249164717_mini_set0_FLW_v1,AMP,,,,,,
