device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,experiment,project,curve_length
1,4.15821590423584,8.75,20.625,False,6033577472,32,34998202920302180_micro_set2_ACT_410_v1,AFT-MC-01,50
1,2.980859375,4.375,34.375,False,10272103936,16,7646619153641089_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.0607783794403076,2.34375,26.5625,False,9542833152,64,7687226712481520_micro_set1_ACT_40_v1,AFT-MC-01,1
1,,4.375,24.375,True,4173124608,4,835276435895757_micro_set1_ACT_40_v1,AFT-MC-01,1
1,3.0244140625,0.0,31.25,False,10231965184,8,93298976109242757_micro_set1_DOG_v1,AFT-MC-01,1
1,3.21293768286705,6.875,26.875,False,1329428480,4,2409426618138992_micro_set1_APL_v1,AFT-MC-01,50
1,4.013671875,5.0,23.75,False,5624155648,32,15073190617507623_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.0379496812820435,3.75,28.125,False,6769170944,8,489410763351952072_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.2841796875,6.25,20.625,False,5341058048,16,60805513517540659_micro_set2_PRT_v1,AFT-MC-01,50
1,4.630859375,3.125,17.1875,False,10466248192,32,29090959227789333_micro_set1_PNU_v1,AFT-MC-01,1
1,3.0008480674342106,3.289473684210526,18.42105263157895,False,10041525248,2,53482424371245635_micro_set1_PNU_v1,AFT-MC-01,50
1,3.132885789871216,4.375,23.75,False,4657518592,16,73708727487267336_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.1703750073909758,4.375,26.875,False,5671952896,4,17974985203692992_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.5126953125,3.75,26.875,False,5490330624,16,31794164213379487_micro_set0_PLK_v1,AFT-MC-01,50
1,3.1086557865142823,1.25,23.125,False,3190708224,128,8750167696281324_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.198318230478387,4.605263157894737,26.973684210526315,False,110170624,16,19630553722843092_micro_set1_DOG_v1,AFT-MC-01,50
1,4.09681321978569,3.75,29.375,False,1664511488,4,9553020130855316_micro_set2_MD_6_v1,AFT-MC-01,50
1,15744.9466796875,3.125,18.125,False,918910976,32,59339651681888990_micro_set0_BRD_v1,AFT-MC-01,50
1,3.1237871646881104,3.75,20.0,False,6609229312,256,755598495017606_micro_set0_SPT_v1,AFT-MC-01,50
1,2.2033557436822979e+18,0.0,21.875,False,9699102208,16,51297827149782246_micro_set2_ACT_410_v1,AFT-MC-01,1
1,3.222431707382202,2.5,28.125,False,10268153344,32,40377039825865046_micro_set2_INS_v1,AFT-MC-01,50
1,,0.0,25.0,True,10299915264,4,97294331170195805_micro_set1_RSICB_v1,AFT-MC-01,1
1,2768994.95,7.5,30.0,False,900091392,16,12533284782363822_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.9873291015625,5.0,20.0,True,233350656,4,17964168105751941_micro_set0_FLW_v1,AFT-MC-01,26
1,3.1140625,2.5,25.625,False,10339389440,8,259521862691697837_micro_set2_AWA_v1,AFT-MC-01,50
1,3.00390625,9.375,28.125,False,10259844096,16,46868586722496281_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,,4.605263157894737,22.36842105263158,True,8290770432,16,118640280636692215_micro_set1_DOG_v1,AFT-MC-01,1
1,3.1577392578125,6.25,26.25,False,5311533056,2,18429636425325895_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.236572265625,3.125,21.25,False,709716992,4,57893798508959433_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.106319618225098,6.875,29.375,False,1543288832,128,88187238733097046_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.170703125,4.375,26.875,False,10440401920,4,9736002440894705_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.015507459640503,5.625,27.5,False,854608896,16,358145780057518164_micro_set0_TEX_v1,AFT-MC-01,50
1,3.2341885566711426,6.25,28.125,False,10356190208,16,727581333136692_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,4.042578125,8.75,31.875,False,10015964160,64,8385367173947475_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.0690009862184526,4.375,23.125,False,3407675904,2,5531748169861854_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.0288174654308118,3.2894737344039116,21.710526315789473,False,7833080320,64,7188227013904142_micro_set1_PNU_v1,AFT-MC-01,50
1,3.194947385787964,5.625,28.125,False,592668672,16,5451691089804054_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.00693359375,3.125,30.625,False,4338974208,4,85532013881345289_micro_set0_PLK_v1,AFT-MC-01,50
1,3.09521484375,6.25,29.375,False,89391104,8,267803934228292145_micro_set2_INS_v1,AFT-MC-01,50
1,,5.0,23.75,False,5120333824,4,48253796071024107_micro_set1_INS_2_v1,AFT-MC-01,50
1,2.9863367080688477,0.0,0.0,False,9841494016,4,40461340160259374_micro_set0_PLK_v1,AFT-MC-01,1
1,3.131570816040039,1.875,23.125,False,2229497856,128,59770661223609606_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.250390625,2.5,23.125,False,6538991104,32,75141906236903709_micro_set0_SPT_v1,AFT-MC-01,50
1,3.0569224834442137,4.375,23.75,False,10325119488,64,63046907456824452_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.1423116087913514,8.125,25.625,False,37937664,2,71488234114223184_micro_set2_BTS_v1,AFT-MC-01,50
1,3.0920534133911133,3.125,26.5625,False,9563829248,64,54640017771952928_micro_set2_TEX_ALOT_v1,AFT-MC-01,1
1,3.494140625,2.5,23.125,True,8544091136,256,57600492225354933_micro_set0_PLT_VIL_v1,AFT-MC-01,27
1,,3.75,21.25,False,662114816,8,52764879364082087_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.003125,6.875,20.625,False,10321951744,32,24938946975907719_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.0037109375,7.5,24.375,False,9383828992,16,13512116578645807_micro_set2_AWA_v1,AFT-MC-01,50
1,,2.5,17.5,True,5546537984,32,4142297071967337_micro_set1_APL_v1,AFT-MC-01,1
1,3.029296875,0.0,25.0,False,10437537792,2,174224853897440441_micro_set0_FLW_v1,AFT-MC-01,1
1,3.0109375,8.125,27.5,False,6667128320,128,16959046580868343_micro_set2_AWA_v1,AFT-MC-01,50
1,3.120482301712036,5.625,28.125,False,3798143488,128,41206841840372178_micro_set2_AWA_v1,AFT-MC-01,50
1,3.7563632011413572,4.375,23.75,False,7410686976,32,6626031685324136_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,2.938441358114544,5.2631578947368425,27.63157894736842,False,604080128,2,15645903043095378_micro_set1_DOG_v1,AFT-MC-01,50
1,3.070826480263158,2.6315789473684212,17.763157894736842,False,3453241344,4,118374992182675281_micro_set1_PNU_v1,AFT-MC-01,50
1,3.4056640625,5.625,27.5,False,442125312,8,157201432311082829_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,1.0378181334207037e+18,1.5625,20.3125,False,9605496832,32,17655303820234874_micro_set0_BCT_v1,AFT-MC-01,1
1,3.030549967288971,3.75,28.75,False,3446308864,8,66634006747364986_micro_set2_RSD_v1,AFT-MC-01,50
1,3.095703125,2.34375,22.65625,False,7314298368,64,13568493280987903_micro_set0_PLK_v1,AFT-MC-01,1
1,3.22255859375,2.5,28.125,False,1228652032,4,36702382897191747_micro_set2_INS_v1,AFT-MC-01,50
1,3.0750973224639893,4.6052632331848145,26.3157901763916,False,1702642688,256,94921768384131758_micro_set1_PNU_v1,AFT-MC-01,50
1,,5.0,23.75,True,9944972800,8,100792204074428891_micro_set1_INS_2_v1,AFT-MC-01,26
1,3.0160813093185426,4.375,17.5,False,596169728,2,58524462075039534_micro_set0_BCT_v1,AFT-MC-01,50
1,2.97734375,6.25,36.25,False,8391549952,16,25860307960271977_micro_set2_RSD_v1,AFT-MC-01,50
1,3.04296875,0.0,25.0,False,10292285440,4,33677738761381983_micro_set1_PLT_NET_v1,AFT-MC-01,1
1,2.970166015625,8.75,36.875,False,613068288,4,2611018974135783_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.326171875,6.25,25.0,False,10263785984,16,146958997854300781_micro_set2_PLT_DOC_v1,AFT-MC-01,1
1,3.0031291484832763,6.875,34.375,False,376916480,32,29991593065324148_micro_set2_INS_v1,AFT-MC-01,50
1,3.365234375,0.0,18.75,False,10140454400,8,12373931473995469_micro_set0_BCT_v1,AFT-MC-01,1
1,3.0956168174743652,5.9210524559021,28.947368621826172,False,1796785152,256,18467234329667972_micro_set1_PNU_v1,AFT-MC-01,50
1,3.006901168823242,4.375,25.0,False,6756078080,128,181892752342914_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.3025390625,3.125,21.875,False,10236273664,16,27477614220190611_micro_set2_MD_6_v1,AFT-MC-01,50
1,3.585807776451111,8.125,29.375,False,4752980992,16,4911578174978592_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,1.2874512420502112e+29,12.5,18.75,False,10238527488,8,2982940424633500_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.098828125,2.5,18.75,True,8034493952,32,108233991511999785_micro_set0_PLK_v1,AFT-MC-01,26
1,3.049641823768616,4.375,20.625,False,233252864,8,26093593674581746_micro_set2_FNG_v1,AFT-MC-01,50
1,,1.875,21.875,True,5882848256,2,9885771193266451_micro_set1_INS_2_v1,AFT-MC-01,1
1,3.166064453125,5.625,29.375,False,1809761792,4,25275129116641149_micro_set0_PLK_v1,AFT-MC-01,50
1,3.086328125,6.875,30.0,True,2126426624,64,9977002583248901_micro_set2_TEX_ALOT_v1,AFT-MC-01,26
1,3.4400390625,3.75,26.875,False,261600768,8,56926621958590751_micro_set2_INS_v1,AFT-MC-01,50
1,3.3379746973514557,1.25,21.25,False,2786849792,4,258843302320214108_micro_set2_RSD_v1,AFT-MC-01,50
1,3.0972989737987517,5.625,21.875,False,9583492096,4,15552465413633644_micro_set1_APL_v1,AFT-MC-01,50
1,3.068359375,0.0,12.5,False,10114401280,4,5132767151680199_micro_set1_MD_5_BIS_v1,AFT-MC-01,1
1,,6.875,27.5,True,10272890368,4,123716331092369309_micro_set0_CRS_v1,AFT-MC-01,1
1,2.986236310005188,4.375,26.875,False,9371298304,16,18308221759110970_micro_set0_BCT_v1,AFT-MC-01,50
1,,6.875,27.5,False,470913536,32,41830727014384263_micro_set0_CRS_v1,AFT-MC-01,50
1,3.28828125,7.5,27.5,False,974871040,32,3229458362009649_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.134765625,2.5,20.0,False,178018304,8,447926688301724609_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,4.43515625,3.75,16.875,True,7723338752,32,59846507081797941_micro_set2_PLT_DOC_v1,AFT-MC-01,26
1,3.4634765625,3.75,18.125,False,5558185472,16,88294204012146433_micro_set1_MED_LF_v1,AFT-MC-01,50
1,2.951564908027649,0.0,37.5,False,9880675328,4,36452554609260226_micro_set1_MED_LF_v1,AFT-MC-01,1
1,2.9907254695892336,5.0,26.25,False,5131080192,4,8906367072711278_micro_set1_APL_v1,AFT-MC-01,50
1,4.446137076616287,4.375,25.0,False,1223672320,4,161822874785488004_micro_set2_ACT_410_v1,AFT-MC-01,50
1,,4.605263157894737,22.36842105263158,True,3076081664,2,27237805394454361_micro_set1_DOG_v1,AFT-MC-01,1
1,3.09736328125,5.625,21.875,False,10293460480,4,2674945029430951_micro_set1_APL_v1,AFT-MC-01,50
1,3.281640625,3.125,21.875,False,10342911488,32,78781058459112705_micro_set0_PLK_v1,AFT-MC-01,50
1,3.5875,5.625,31.875,True,6348021760,16,2465584914008059_micro_set0_TEX_v1,AFT-MC-01,26
1,4.2197265625,3.125,21.875,False,10459800064,16,451788041352295631_micro_set1_MD_5_BIS_v1,AFT-MC-01,1
1,3.052866744995117,4.375,18.75,False,5362743808,32,34637385735296792_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.207777726650238,4.375,26.25,False,863300096,2,63371886237906930_micro_set2_PRT_v1,AFT-MC-01,50
1,3.015019416809082,0.0,25.0,False,10100667392,8,62736334599007598_micro_set2_ACT_410_v1,AFT-MC-01,1
1,3.180859375,4.375,24.375,False,10349471744,16,57764969340374731_micro_set2_PRT_v1,AFT-MC-01,50
1,,5.0,20.625,True,6724664832,128,11232176506173553_micro_set0_PLT_VIL_v1,AFT-MC-01,26
1,3.1357666015625,4.375,26.25,False,1738658304,2,358491257192526931_micro_set0_BRD_v1,AFT-MC-01,50
1,3.2000290513038636,5.625,22.5,False,86634496,8,29112465554421466_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.47470703125,3.75,21.25,True,1099372544,2,13969013031664057_micro_set2_AWA_v1,AFT-MC-01,26
1,3.1555832266807555,5.0,23.75,False,206526464,8,10064088771022210_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.1876027960526314,7.894736842105263,30.263157894736842,False,3735861248,8,28798921075665767_micro_set1_PNU_v1,AFT-MC-01,50
1,3.685750585794449,5.625,28.125,False,247355904,2,81963326330799894_micro_set2_MD_6_v1,AFT-MC-01,50
1,3.0310355186462403,5.625,28.125,False,3562311680,64,465277410127630_micro_set0_FLW_v1,AFT-MC-01,50
1,2.974609375,0.0,25.0,False,10116244992,4,154575265706063015_micro_set0_FLW_v1,AFT-MC-01,1
1,3.1402765274047852,6.25,20.0,False,207733248,32,11053974974908328_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,2.992667090892792,6.25,28.75,False,6071523840,2,111056488112162772_micro_set2_INS_v1,AFT-MC-01,50
1,3.4594482421875,1.875,16.875,False,3085627904,2,94483166617989469_micro_set1_ACT_40_v1,AFT-MC-01,50
1,2.99541015625,3.75,23.125,False,10377303552,8,28126596676629257_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.007622104883194,11.875,31.25,False,642106368,4,27356937323525534_micro_set0_PLK_v1,AFT-MC-01,50
1,3.0974365234375,5.625,21.875,False,10350644736,2,7426672043172633_micro_set1_APL_v1,AFT-MC-01,50
1,3.1720703125,4.375,31.875,False,6818963456,16,117043078290523981_micro_set2_RSD_v1,AFT-MC-01,50
1,3.0484375,6.25,24.375,False,6492274688,64,22196014527627893_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.0603515625,3.125,20.0,False,5888924672,16,182559218474993929_micro_set2_INS_v1,AFT-MC-01,50
1,3.391796875,5.0,30.0,False,8881492480,64,350508702946654163_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.314056658744812,7.5,24.375,False,1226954752,16,4825006266087276_micro_set2_AWA_v1,AFT-MC-01,50
1,3.0345703125,10.625,21.875,False,9902612992,4,96005617858919407_micro_set0_CRS_v1,AFT-MC-01,50
1,1871978.9243421052,5.2631578947368425,23.026315789473685,False,604001280,2,79892411706704160_micro_set1_DOG_v1,AFT-MC-01,50
1,3.174609375,6.875,30.0,False,9766573568,32,9914645549380173_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.104328861832619,5.0,33.125,False,670942720,2,7967480245489692_micro_set0_CRS_v1,AFT-MC-01,50
1,3.2129376262426375,6.875,26.875,False,3497988096,2,3969787273450632_micro_set1_APL_v1,AFT-MC-01,50
1,14872.485546875,4.375,23.125,False,1126476800,64,10883977414643188_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.2878519535064696,4.375,18.75,False,7247007744,32,49028507413442162_micro_set0_TEX_v1,AFT-MC-01,50
1,3.586751675605774,1.25,24.375,False,940977152,16,6408191585507820_micro_set0_BCT_v1,AFT-MC-01,50
1,2.997716671228409,3.125,23.125,False,10367673856,4,51052907209769590_micro_set0_SPT_v1,AFT-MC-01,50
1,3.0285134315490723,6.25,31.25,False,10387759616,8,25727888467549578_micro_set1_INS_2_v1,AFT-MC-01,1
1,3.6701171875,6.25,25.625,False,397928448,8,59503171196096897_micro_set1_RSICB_v1,AFT-MC-01,50
1,13615.3296875,3.75,20.625,False,1224203264,64,154811896651743418_micro_set0_FLW_v1,AFT-MC-01,50
1,3.0744140625,3.75,25.625,False,6881833984,16,248359097957365861_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,2.9580350424114026,3.9473684210526314,25.657894736842106,False,5542158336,4,9511947319230830_micro_set1_PNU_v1,AFT-MC-01,50
1,2.941213573280134,5.2631578947368425,34.21052631578947,False,232067584,2,9793105592978646_micro_set1_PNU_v1,AFT-MC-01,50
1,2.9345703125,0.0,50.0,False,10376797184,4,18100910861129303_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.2060546875,1.5625,18.75,False,10192869888,64,2352187666232583_micro_set2_FNG_v1,AFT-MC-01,1
1,3.422216796875,6.875,29.375,False,163270144,4,181557045976343061_micro_set0_BCT_v1,AFT-MC-01,50
1,3.0057032108306885,5.625,25.0,False,1229830144,64,3176128899996256_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.686129093170166,1.875,21.25,False,10428118016,16,20183818358814076_micro_set0_BCT_v1,AFT-MC-01,50
1,3.196484375,0.0,17.5,False,1580564992,8,32955973147561253_micro_set0_FLW_v1,AFT-MC-01,50
1,3.36552734375,1.25,26.25,False,10455689728,4,15712126029760577_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.477158260345459,5.0,31.875,False,7675543040,128,78788695825634540_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.1059428453445435,15.625,28.125,False,10385861120,16,15374168120331284_micro_set1_PLT_NET_v1,AFT-MC-01,1
1,3.0548828125,8.75,23.125,False,161485824,16,226190309696200087_micro_set2_INS_v1,AFT-MC-01,50
1,2.784156084060669,0.0,50.0,False,10102461440,2,409249233741803116_micro_set1_MD_5_BIS_v1,AFT-MC-01,1
1,3.4642578125,8.75,33.75,True,5677591040,16,47019126278192551_micro_set0_PLT_VIL_v1,AFT-MC-01,26
1,3.1759765625,4.375,25.0,False,84984320,16,369752397011849347_micro_set1_RSICB_v1,AFT-MC-01,50
1,2.955764651298523,10.9375,32.8125,False,9814733824,32,57301740740142664_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.05927734375,2.5,25.0,True,2673250816,2,247303798879430989_micro_set1_ACT_40_v1,AFT-MC-01,26
1,3.1471841812133787,3.75,21.875,False,1434329088,128,29429158676095182_micro_set2_RSD_v1,AFT-MC-01,50
1,4.206969198427703,0.6578947368421053,24.342105263157894,False,10423672320,16,9044023870570730_micro_set1_DOG_v1,AFT-MC-01,50
1,3.646800754185781e+29,3.75,24.375,False,6890045952,4,101233308578836232_micro_set0_PLK_v1,AFT-MC-01,50
1,3.29091796875,6.875,25.0,False,4822638592,8,41027085790602611_micro_set2_MD_6_v1,AFT-MC-01,50
1,2.9974609375,5.0,32.5,False,10208665088,4,402029176808924315_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.28359375,3.125,25.0,False,1336789504,32,80719016801580711_micro_set1_MED_LF_v1,AFT-MC-01,50
1,2.8203125,0.0,50.0,False,10077650944,2,50585044401513393_micro_set1_INS_2_v1,AFT-MC-01,1
1,2.650390625,25.0,100.0,False,10131613184,2,28898603762503221_micro_set0_FLW_v1,AFT-MC-01,1
1,3.0634765625,0.0,25.0,False,9982640128,2,15330518322540629_micro_set2_AWA_v1,AFT-MC-01,1
1,3.305303955078125,3.75,24.375,False,10243045888,64,378208248170341982_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.1371206283569335,1.25,15.625,False,390356992,32,15365414734365212_micro_set0_SPT_v1,AFT-MC-01,50
1,3.8806333541870117,0.0,25.0,False,10351218688,8,241218462195997494_micro_set0_FLW_v1,AFT-MC-01,1
1,4.206969210976048,0.6578947368421053,24.342105263157894,False,648700416,2,72982175555545452_micro_set1_DOG_v1,AFT-MC-01,50
1,3.016220623254776,7.5,25.625,False,366279168,4,18749747701313984_micro_set2_PRT_v1,AFT-MC-01,50
1,3.4501953125,0.0,6.25,False,10262714368,8,89847995938871857_micro_set2_PRT_v1,AFT-MC-01,1
1,3.3000486731529235,4.375,26.875,False,4775434240,4,72291862674411644_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.0481689453125,6.25,24.375,False,10328312832,2,76784641440746891_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.001027960526316,8.552631629140754,25.657895138389186,False,373690880,32,2632383878679747_micro_set1_PNU_v1,AFT-MC-01,50
1,2.978515625,8.75,24.375,False,4321729024,256,2130864457921125_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.279043674468994,3.75,22.5,False,8355513856,256,380803707462728192_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.037109375,2.5,21.25,False,7787208704,32,50024373688856785_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.207173007726669,4.375,25.0,False,1243716096,4,112658995792839476_micro_set2_AWA_v1,AFT-MC-01,50
1,3.2121370792388917,5.625,25.0,False,6756052480,128,241508387602149762_micro_set0_BRD_v1,AFT-MC-01,50
1,3.115234375,4.375,23.125,False,3670959104,256,47053434308598105_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.2198880195617674,4.375,28.125,False,8584049664,32,7436581694966258_micro_set2_FNG_v1,AFT-MC-01,50
1,2.973828125,10.0,26.875,False,300364288,32,66096380669434263_micro_set0_CRS_v1,AFT-MC-01,50
1,3.148119640350342,1.875,16.875,False,369758208,32,45341249456938562_micro_set2_AWA_v1,AFT-MC-01,50
1,3.003733587265015,7.5,23.75,False,10326601216,32,78513601311191788_micro_set2_AWA_v1,AFT-MC-01,50
1,3.5109375,2.5,19.375,False,4531824640,32,95490635436537273_micro_set2_BTS_v1,AFT-MC-01,50
1,,3.125,24.375,False,8704087040,128,65999831525408013_micro_set2_PRT_v1,AFT-MC-01,1
1,3.198318079898232,4.605263208088122,26.973684411299857,False,2160612352,64,67594768991026426_micro_set1_DOG_v1,AFT-MC-01,50
1,3.219921875,4.375,28.125,False,9997441536,64,70029814096928713_micro_set2_FNG_v1,AFT-MC-01,50
1,3.0921875,3.125,19.375,False,3979196416,32,73649790833406777_micro_set0_PLK_v1,AFT-MC-01,50
1,,5.0,21.25,True,9812620800,8,48108522795119079_micro_set0_TEX_v1,AFT-MC-01,1
1,3.198318214792954,4.605263157894737,26.973684210526315,False,36909568,2,7212752003848104_micro_set1_DOG_v1,AFT-MC-01,50
1,3.0034716606140135,1.875,21.875,False,5134349824,4,19699295794660874_micro_set2_RSD_v1,AFT-MC-01,50
1,3.8443667763157894,1.9736842105263157,22.36842125340512,False,10150786048,64,6225925391521215_micro_set1_PNU_v1,AFT-MC-01,50
1,3.2486839294433594,5.46875,27.34375,False,10253280768,64,89355954643914990_micro_set0_RESISC_v1,AFT-MC-01,1
1,3.1237868785858156,3.75,20.0,False,232724992,16,18082322084891184_micro_set0_SPT_v1,AFT-MC-01,50
1,3.0455586910247803,3.125,31.25,False,4563094016,128,26602294716387858_micro_set0_FLW_v1,AFT-MC-01,50
1,3.7599027872085573,6.875,25.625,False,4634744832,16,9790362284526906_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,,3.125,16.875,False,1849363456,128,17952372827511079_micro_set2_RSD_v1,AFT-MC-01,50
1,3.144921875,2.5,20.625,False,4113475072,128,83508953346278023_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.1959292763157894,3.9473684210526314,19.736842105263158,False,1709825536,4,9893408302018785_micro_set1_DOG_v1,AFT-MC-01,50
1,1.4698792608621133e+18,3.75,15.625,False,6963469824,16,11841411722379396_micro_set2_MD_6_v1,AFT-MC-01,50
1,3.169140625,8.125,28.125,False,9467148288,128,310111041279898293_micro_set2_BTS_v1,AFT-MC-01,50
1,3.00508770942688,13.125,25.625,False,5705773568,32,4992914828137472_micro_set0_BCT_v1,AFT-MC-01,50
1,3.190234375,5.0,30.625,False,442383872,4,482554035342574293_micro_set0_SPT_v1,AFT-MC-01,50
1,3.1309839248657227,3.75,33.75,False,6799797248,32,1326924280456496_micro_set0_PLK_v1,AFT-MC-01,50
1,3.766015625,6.25,20.0,False,10472693760,8,70888645095327929_micro_set2_RSD_v1,AFT-MC-01,50
1,3.1171875,4.375,22.5,False,2046679552,128,75152715443301559_micro_set2_MD_6_v1,AFT-MC-01,50
1,3.75546875,5.0,24.375,False,10372142080,16,1860803172781859_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.086279296875,2.5,24.375,False,689990656,4,369063353231934321_micro_set2_BTS_v1,AFT-MC-01,50
1,3.64892578125,5.0,19.375,False,275596288,2,51952486366053253_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.051594638824463,2.5,25.625,False,10339290624,4,31339097577158192_micro_set0_TEX_v1,AFT-MC-01,50
1,3.0814120769500732,1.25,21.25,False,7508535296,64,39556276855400226_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.0168093919754027,8.125,31.25,False,1484587008,16,84036852733002774_micro_set0_TEX_v1,AFT-MC-01,50
1,,6.875,27.5,True,3245231104,8,4487595973004075_micro_set0_CRS_v1,AFT-MC-01,1
1,3.493747901916504,4.375,27.5,False,5566377984,16,3085414136665512_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.095926308631897,3.125,20.0,False,205119488,16,358270969683719958_micro_set2_BTS_v1,AFT-MC-01,50
1,3.3570369243621827,1.25,19.375,False,6777135104,32,52508861916644240_micro_set2_RSD_v1,AFT-MC-01,50
1,3.140185546875,4.375,22.5,False,98626560,2,384055482529690399_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.4287109375,31.25,37.5,False,10337381376,8,11980271371651449_micro_set2_TEX_ALOT_v1,AFT-MC-01,1
1,3.208984375,6.25,31.25,False,10390405632,8,3225788550585573_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.160546875,1.875,16.875,False,3979201024,32,89035617366655029_micro_set0_CRS_v1,AFT-MC-01,50
1,3.1551586270332335,2.5,20.0,False,1312881152,8,55938193195786366_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.1302118241786956,6.875,31.25,False,2882275328,2,8137136329313454_micro_set0_PLK_v1,AFT-MC-01,50
1,3.2838086009025576,6.25,20.625,False,1689054208,4,441445193845760774_micro_set2_PRT_v1,AFT-MC-01,50
1,3.3188961148262024,1.875,16.875,False,7397744128,8,10660352685477574_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.24805908203125,5.0,24.375,True,9995177984,2,124053443703813439_micro_set2_MD_6_v1,AFT-MC-01,10
1,3.0070929276315788,7.2368421052631575,30.263157894736842,True,71838720,2,4627230623051149_micro_set1_DOG_v1,AFT-MC-01,26
1,3.1337890625,3.125,23.4375,False,10364763648,32,71909733182411461_micro_set1_PNU_v1,AFT-MC-01,1
1,3.0002027064561845,5.625,28.125,False,183986176,2,641918987537904_micro_set2_FNG_v1,AFT-MC-01,50
1,2.979052782058716,8.75,25.0,False,3245487104,128,4546219541825244_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.09951171875,6.25,20.0,False,411165184,8,11673417206271983_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.2000290393829345,5.625,22.5,False,47181312,4,15882846473418428_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,2.975067842006683,5.625,41.875,False,902048768,2,22479937238622942_micro_set0_RESISC_v1,AFT-MC-01,50
1,2.991776315789474,6.578947368421052,34.21052631578947,False,367609344,16,17555922779135317_micro_set1_DOG_v1,AFT-MC-01,50
1,3.0024131417274473,5.0,27.5,False,610814976,2,19819153671562584_micro_set0_FLW_v1,AFT-MC-01,50
1,3.0776573419570923,1.25,23.125,False,3302748160,16,77563327107890400_micro_set1_MED_LF_v1,AFT-MC-01,50
1,,5.0,25.0,True,8455774208,16,20513835864829555_micro_set0_RESISC_v1,AFT-MC-01,1
1,3102752.609375,8.125,26.875,False,638471680,4,120723953141762372_micro_set1_APL_v1,AFT-MC-01,50
