,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
31882,ok,19047973785921465_extended_set2_BTS_v1,success,False,3499637760.0,256.0,AFT-EX-02,True,1.0
31883,xx,19047973785921465_extended_set2_BTS_v1,success,False,3499637760.0,256.0,AFT-EX-02,True,1.0
31884,ok,19057814059929398_extended_set2_ACT_410_v1,success,False,1231568896.0,32.0,AFT-EX-02,True,1.0
31885,xx,19057814059929398_extended_set2_ACT_410_v1,success,False,1231568896.0,32.0,AFT-EX-02,True,1.0
31886,ok,294122406935122445_extended_set2_BTS_v1,success,False,3228697600.0,64.0,AFT-EX-03,True,1.0
31887,xx,294122406935122445_extended_set2_BTS_v1,success,False,3228697600.0,64.0,AFT-EX-03,True,1.0
31888,ok,29508166461425154_extended_set2_ACT_410_v1,success,False,8467970048.0,16.0,AFT-EX-03,True,1.0
31889,xx,29508166461425154_extended_set2_ACT_410_v1,success,False,8467970048.0,16.0,AFT-EX-03,True,1.0
31890,ok,29483220578285565_extended_set0_RESISC_v1,success,False,2790773760.0,32.0,AFT-EX-03,True,1.0
31891,xx,29483220578285565_extended_set0_RESISC_v1,success,False,2790773760.0,32.0,AFT-EX-03,True,1.0
31892,ok,29537513850453174_extended_set2_ACT_410_v1,success,False,604138496.0,2.0,AFT-EX-03,True,1.0
31893,xx,29537513850453174_extended_set2_ACT_410_v1,success,False,604138496.0,2.0,AFT-EX-03,True,1.0
31894,ok,29540431507335375_extended_set1_APL_v1,success,False,717931008.0,4.0,AFT-EX-03,True,1.0
31895,xx,29540431507335375_extended_set1_APL_v1,success,False,717931008.0,4.0,AFT-EX-03,True,1.0
31896,xx,29440847760894906_extended_set2_INS_v1,success,,,,,,
31897,ok,296234490577846_extended_set1_MED_LF_v1,success,False,3753894400.0,8.0,AFT-EX-03,True,1.0
31898,xx,296234490577846_extended_set1_MED_LF_v1,success,False,3753894400.0,8.0,AFT-EX-03,True,1.0
31899,ok,29657538542635619_extended_set0_SPT_v1,success,False,217104384.0,8.0,AFT-EX-03,True,1.0
31900,xx,29657538542635619_extended_set0_SPT_v1,success,False,217104384.0,8.0,AFT-EX-03,True,1.0
31901,ok,19080150657054669_extended_set2_BTS_v1,success,False,461500928.0,32.0,AFT-EX-02,True,1.0
31902,xx,19080150657054669_extended_set2_BTS_v1,success,False,461500928.0,32.0,AFT-EX-02,True,1.0
31903,xx,190819647280126963_extended_set1_DOG_v1,diverged,True,5824431104.0,2.0,AFT-EX-02,True,1.0
31904,xx,190819647280126963_extended_set1_DOG_v1,diverged,True,5824431104.0,2.0,AFT-EX-02,True,1.0
31905,ok,19095529464237963_extended_set2_PRT_v1,success,False,2125276672.0,4.0,AFT-EX-02,True,1.0
31906,xx,19095529464237963_extended_set2_PRT_v1,success,False,2125276672.0,4.0,AFT-EX-02,True,1.0
31907,ok,29722307479555809_extended_set2_RSD_v1,success,False,730688000.0,4.0,AFT-EX-03,True,1.0
31908,xx,29722307479555809_extended_set2_RSD_v1,success,False,730688000.0,4.0,AFT-EX-03,True,1.0
31909,ok,297259130464768899_extended_set2_PRT_v1,success,False,1175704064.0,32.0,AFT-EX-03,True,1.0
31910,xx,297259130464768899_extended_set2_PRT_v1,success,False,1175704064.0,32.0,AFT-EX-03,True,1.0
31911,ok,29697071936579133_extended_set1_PLT_NET_v1,success,False,5325010432.0,256.0,AFT-EX-03,True,1.0
31912,xx,29697071936579133_extended_set1_PLT_NET_v1,success,False,5325010432.0,256.0,AFT-EX-03,True,1.0
31913,xx,29743400844892281_extended_set0_TEX_v1,AMP,,,,,,
31914,ok,1910111578727670_extended_set2_AWA_v1,success,False,3166570496.0,2.0,AFT-EX-02,True,1.0
31915,xx,1910111578727670_extended_set2_AWA_v1,success,False,3166570496.0,2.0,AFT-EX-02,True,1.0
31916,ok,19109819162635826_extended_set0_FLW_v1,success,False,9086830592.0,256.0,AFT-EX-02,True,1.0
31917,xx,19109819162635826_extended_set0_FLW_v1,success,False,9086830592.0,256.0,AFT-EX-02,True,1.0
31918,ok,1911413471592529_extended_set1_DOG_v1,success,False,1042769408.0,2.0,AFT-EX-02,True,1.0
31919,xx,1911413471592529_extended_set1_DOG_v1,success,False,1042769408.0,2.0,AFT-EX-02,True,1.0
31920,xx,191298685826567783_extended_set1_PNU_v1,AMP,,,,,,
31921,ok,29901434912385720_extended_set1_INS_2_v1,success,False,3303758848.0,16.0,AFT-EX-03,True,1.0
31922,xx,29901434912385720_extended_set1_INS_2_v1,success,False,3303758848.0,16.0,AFT-EX-03,True,1.0
31923,ok,29921731676830193_extended_set0_SPT_v1,success,False,6456038912.0,8.0,AFT-EX-03,True,1.0
31924,xx,29921731676830193_extended_set0_SPT_v1,success,False,6456038912.0,8.0,AFT-EX-03,True,1.0
31925,ok,299320313080055798_extended_set0_RESISC_v1,success,False,5639015424.0,4.0,AFT-EX-03,True,1.0
31926,xx,299320313080055798_extended_set0_RESISC_v1,success,False,5639015424.0,4.0,AFT-EX-03,True,1.0
31927,xx,30015218501696903_extended_set0_FLW_v1,AMP,,,,,,
31928,xx,191510466021253258_extended_set2_INS_v1,AMP,,,,,,
31929,xx,3003733936917712_extended_set2_INS_v1,AMP,,,,,,
31930,ok,300820135929274572_extended_set1_ACT_40_v1,success,False,5829585920.0,16.0,AFT-EX-03,True,1.0
31931,xx,300820135929274572_extended_set1_ACT_40_v1,success,False,5829585920.0,16.0,AFT-EX-03,True,1.0
31932,ok,30080435679673714_extended_set0_PLT_VIL_v1,success,False,7524653568.0,64.0,AFT-EX-03,True,1.0
31933,xx,30080435679673714_extended_set0_PLT_VIL_v1,success,False,7524653568.0,64.0,AFT-EX-03,True,1.0
31934,ok,30107689015062590_extended_set1_TEX_DTD_v1,success,False,1118724608.0,32.0,AFT-EX-03,True,1.0
31935,xx,30107689015062590_extended_set1_TEX_DTD_v1,success,False,1118724608.0,32.0,AFT-EX-03,True,1.0
31936,ok,30115989442819965_extended_set0_FLW_v1,success,False,624166400.0,4.0,AFT-EX-03,True,1.0
31937,xx,30115989442819965_extended_set0_FLW_v1,success,False,624166400.0,4.0,AFT-EX-03,True,1.0
31938,xx,19191756543450819_extended_set2_INS_v1,success,,,,,,
31939,ok,19193568134964457_extended_set2_FNG_v1,success,False,712086016.0,128.0,AFT-EX-02,True,1.0
31940,xx,19193568134964457_extended_set2_FNG_v1,success,False,712086016.0,128.0,AFT-EX-02,True,1.0
31941,ok,19259335333995832_extended_set2_PRT_v1,success,False,7500275200.0,64.0,AFT-EX-02,True,1.0
31942,xx,19259335333995832_extended_set2_PRT_v1,success,False,7500275200.0,64.0,AFT-EX-02,True,1.0
31943,xx,19270286344743817_extended_set2_RSD_v1,AMP,,,,,,
31944,xx,30126964700458387_extended_set2_BTS_v1,OOM,,,,,,
31945,xx,29707013028806341_extended_set0_PLK_v1,AMP,,,,,,
31946,ok,30239700824549593_extended_set0_CRS_v1,success,False,892590080.0,2.0,AFT-EX-03,True,1.0
31947,xx,30239700824549593_extended_set0_CRS_v1,success,False,892590080.0,2.0,AFT-EX-03,True,1.0
31948,ok,19298426506941264_extended_set0_BCT_v1,success,False,598906880.0,16.0,AFT-EX-02,True,1.0
31949,xx,19298426506941264_extended_set0_BCT_v1,success,False,598906880.0,16.0,AFT-EX-02,True,1.0
31950,ok,29930611564514628_extended_set0_PLK_v1,success,False,3036556288.0,2.0,AFT-EX-03,True,1.0
31951,xx,29930611564514628_extended_set0_PLK_v1,success,False,3036556288.0,2.0,AFT-EX-03,True,1.0
31952,ok,302595366651117444_extended_set0_PLT_VIL_v1,success,False,235176960.0,2.0,AFT-EX-03,True,1.0
31953,xx,302595366651117444_extended_set0_PLT_VIL_v1,success,False,235176960.0,2.0,AFT-EX-03,True,1.0
31954,ok,30291677738110630_extended_set0_BCT_v1,success,False,1967456256.0,64.0,AFT-EX-03,True,1.0
31955,xx,30291677738110630_extended_set0_BCT_v1,success,False,1967456256.0,64.0,AFT-EX-03,True,1.0
31956,ok,303005520888168124_extended_set2_AWA_v1,success,False,2347451904.0,64.0,AFT-EX-03,True,1.0
31957,xx,303005520888168124_extended_set2_AWA_v1,success,False,2347451904.0,64.0,AFT-EX-03,True,1.0
31958,xx,303371589392973649_extended_set1_ACT_40_v1,AMP,,,,,,
31959,xx,3036365445887793_extended_set2_PLT_DOC_v1,AMP,,,,,,
31960,ok,3042274689914243_extended_set2_PLT_DOC_v1,success,False,9072614400.0,8.0,AFT-EX-03,True,1.0
31961,xx,3042274689914243_extended_set2_PLT_DOC_v1,success,False,9072614400.0,8.0,AFT-EX-03,True,1.0
31962,ok,30441113070608433_extended_set1_PLT_NET_v1,success,False,731388416.0,4.0,AFT-EX-03,True,1.0
31963,xx,30441113070608433_extended_set1_PLT_NET_v1,success,False,731388416.0,4.0,AFT-EX-03,True,1.0
31964,xx,30393571005306485_extended_set2_INS_v1,success,,,,,,
31965,xx,305531060772641355_extended_set0_BRD_v1,AMP,,,,,,
31966,ok,30595870539914690_extended_set0_SPT_v1,success,False,5782762496.0,4.0,AFT-EX-03,True,1.0
31967,xx,30595870539914690_extended_set0_SPT_v1,success,False,5782762496.0,4.0,AFT-EX-03,True,1.0
31968,xx,306975931331981647_extended_set2_PRT_v1,AMP,,,,,,
31969,xx,307034114106141_extended_set0_BCT_v1,AMP,,,,,,
31970,xx,307756112706271157_extended_set2_BTS_v1,AMP,,,,,,
31971,ok,30801562819424842_extended_set0_CRS_v1,success,False,5565556224.0,8.0,AFT-EX-03,True,1.0
31972,xx,30801562819424842_extended_set0_CRS_v1,success,False,5565556224.0,8.0,AFT-EX-03,True,1.0
31973,xx,30767930149564607_extended_set2_BTS_v1,AMP,,,,,,
31974,ok,308040500024118277_extended_set1_APL_v1,success,False,460345344.0,16.0,AFT-EX-03,True,1.0
31975,xx,308040500024118277_extended_set1_APL_v1,success,False,460345344.0,16.0,AFT-EX-03,True,1.0
31976,ok,19345511101769615_extended_set1_APL_v1,success,False,3480126976.0,64.0,AFT-EX-02,True,1.0
31977,xx,19345511101769615_extended_set1_APL_v1,success,False,3480126976.0,64.0,AFT-EX-02,True,1.0
31978,xx,30810350000314867_extended_set0_RESISC_v1,AMP,,,,,,
31979,ok,30848317371536820_extended_set1_TEX_DTD_v1,success,False,4677171712.0,16.0,AFT-EX-03,True,1.0
31980,xx,30848317371536820_extended_set1_TEX_DTD_v1,success,False,4677171712.0,16.0,AFT-EX-03,True,1.0
31981,ok,19355201906393837_extended_set2_RSD_v1,success,False,515238912.0,64.0,AFT-EX-02,True,1.0
31982,xx,19355201906393837_extended_set2_RSD_v1,success,False,515238912.0,64.0,AFT-EX-02,True,1.0
31983,xx,309075759921040865_extended_set0_BCT_v1,AMP,,,,,,
31984,xx,310571979158377494_extended_set1_MED_LF_v1,OOM,,,,,,
31985,ok,31071134031851034_extended_set1_DOG_v1,success,False,111014400.0,2.0,AFT-EX-03,True,1.0
31986,xx,31071134031851034_extended_set1_DOG_v1,success,False,111014400.0,2.0,AFT-EX-03,True,1.0
31987,xx,1940017210084819_extended_set2_AWA_v1,diverged,True,3194936832.0,2.0,AFT-EX-02,True,1.0
31988,xx,1940017210084819_extended_set2_AWA_v1,diverged,True,3194936832.0,2.0,AFT-EX-02,True,1.0
31989,ok,194144419085842112_extended_set1_ACT_40_v1,success,False,1934874624.0,256.0,AFT-EX-02,True,1.0
31990,xx,194144419085842112_extended_set1_ACT_40_v1,success,False,1934874624.0,256.0,AFT-EX-02,True,1.0
31991,ok,31122465433611014_extended_set0_BRD_v1,success,False,2691185152.0,4.0,AFT-EX-03,True,1.0
31992,xx,31122465433611014_extended_set0_BRD_v1,success,False,2691185152.0,4.0,AFT-EX-03,True,1.0
31993,ok,1941619942610287_extended_set0_FLW_v1,success,False,5915556352.0,16.0,AFT-EX-02,True,1.0
31994,xx,1941619942610287_extended_set0_FLW_v1,success,False,5915556352.0,16.0,AFT-EX-02,True,1.0
31995,ok,19433150760109370_extended_set1_INS_2_v1,success,False,7157243904.0,256.0,AFT-EX-02,True,1.0
31996,xx,19433150760109370_extended_set1_INS_2_v1,success,False,7157243904.0,256.0,AFT-EX-02,True,1.0
31997,xx,31205909682260841_extended_set1_PLT_NET_v1,AMP,,,,,,
31998,xx,31216270452951182_extended_set2_FNG_v1,cuDNN_error,,,,,,
31999,xx,19440583691853755_extended_set2_INS_v1,cuDNN_error,,,,,,
32000,xx,19468796628232904_extended_set2_INS_v1,cuDNN_error,,,,,,
32001,ok,19480452666389823_extended_set1_PNU_v1,success,False,233340416.0,4.0,AFT-EX-02,True,1.0
32002,xx,19480452666389823_extended_set1_PNU_v1,success,False,233340416.0,4.0,AFT-EX-02,True,1.0
32003,xx,31330966273903121_extended_set1_TEX_DTD_v1,NoCUDA,,,,,,
32004,xx,3136330379760218_extended_set0_PLT_VIL_v1,NoCUDA,,,,,,
32005,xx,31371593942254380_extended_set1_APL_v1,NoCUDA,,,,,,
32006,xx,313841535804188129_extended_set1_RSICB_v1,NoCUDA,,,,,,
32007,xx,3142342462922736_extended_set0_FLW_v1,NoCUDA,,,,,,
32008,ok,31411465876159406_extended_set2_RSD_v1,success,False,1130543104.0,32.0,AFT-EX-03,True,1.0
32009,xx,31411465876159406_extended_set2_RSD_v1,success,False,1130543104.0,32.0,AFT-EX-03,True,1.0
32010,xx,314327412935314757_extended_set0_SPT_v1,NoCUDA,,,,,,
32011,xx,314357656414123653_extended_set2_FNG_v1,NoCUDA,,,,,,
32012,ok,31451076474208174_extended_set1_PNU_v1,success,False,4601639424.0,64.0,AFT-EX-03,True,1.0
32013,xx,31451076474208174_extended_set1_PNU_v1,success,False,4601639424.0,64.0,AFT-EX-03,True,1.0
32014,ok,3146780944729936_extended_set1_TEX_DTD_v1,success,False,3545078784.0,64.0,AFT-EX-03,True,1.0
32015,xx,3146780944729936_extended_set1_TEX_DTD_v1,success,False,3545078784.0,64.0,AFT-EX-03,True,1.0
32016,ok,31477508494108041_extended_set1_APL_v1,success,False,5133698048.0,4.0,AFT-EX-03,True,1.0
32017,xx,31477508494108041_extended_set1_APL_v1,success,False,5133698048.0,4.0,AFT-EX-03,True,1.0
32018,ok,31542708639801640_extended_set0_SPT_v1,success,False,6951520768.0,8.0,AFT-EX-03,True,1.0
32019,xx,31542708639801640_extended_set0_SPT_v1,success,False,6951520768.0,8.0,AFT-EX-03,True,1.0
32020,ok,31672107781968332_extended_set2_TEX_ALOT_v1,success,False,3055559680.0,4.0,AFT-EX-03,True,1.0
32021,xx,31672107781968332_extended_set2_TEX_ALOT_v1,success,False,3055559680.0,4.0,AFT-EX-03,True,1.0
32022,xx,31446910123530614_extended_set2_INS_v1,success,,,,,,
32023,ok,31582574417851614_extended_set2_BTS_v1,success,False,5791816704.0,2.0,AFT-EX-03,True,1.0
32024,xx,31582574417851614_extended_set2_BTS_v1,success,False,5791816704.0,2.0,AFT-EX-03,True,1.0
32025,ok,317396792491140855_extended_set0_BCT_v1,success,False,586199040.0,4.0,AFT-EX-03,True,1.0
32026,xx,317396792491140855_extended_set0_BCT_v1,success,False,586199040.0,4.0,AFT-EX-03,True,1.0
32027,ok,31791405240098441_extended_set0_TEX_v1,success,False,4934538752.0,512.0,AFT-EX-03,True,1.0
32028,xx,31791405240098441_extended_set0_TEX_v1,success,False,4934538752.0,512.0,AFT-EX-03,True,1.0
32029,ok,31849934482983014_extended_set2_FNG_v1,success,False,4281193984.0,32.0,AFT-EX-03,True,1.0
32030,xx,31849934482983014_extended_set2_FNG_v1,success,False,4281193984.0,32.0,AFT-EX-03,True,1.0
32031,xx,31786328984933_extended_set2_BTS_v1,AMP,,,,,,
32032,xx,31863407586390151_extended_set2_PRT_v1,AMP,,,,,,
32033,ok,31881648041113322_extended_set1_INS_2_v1,success,False,1327614464.0,4.0,AFT-EX-03,True,1.0
32034,xx,31881648041113322_extended_set1_INS_2_v1,success,False,1327614464.0,4.0,AFT-EX-03,True,1.0
32035,ok,31917626844991807_extended_set2_PLT_DOC_v1,success,False,934601728.0,128.0,AFT-EX-03,True,1.0
32036,xx,31917626844991807_extended_set2_PLT_DOC_v1,success,False,934601728.0,128.0,AFT-EX-03,True,1.0
32037,ok,319807440046394562_extended_set2_ACT_410_v1,success,False,4563956224.0,128.0,AFT-EX-03,True,1.0
32038,xx,319807440046394562_extended_set2_ACT_410_v1,success,False,4563956224.0,128.0,AFT-EX-03,True,1.0
32039,ok,196286152153479769_extended_set2_ACT_410_v1,success,False,478797312.0,2.0,AFT-EX-02,True,1.0
32040,xx,196286152153479769_extended_set2_ACT_410_v1,success,False,478797312.0,2.0,AFT-EX-02,True,1.0
32041,ok,320143129743072802_extended_set1_ACT_40_v1,success,False,542067712.0,8.0,AFT-EX-03,True,1.0
32042,xx,320143129743072802_extended_set1_ACT_40_v1,success,False,542067712.0,8.0,AFT-EX-03,True,1.0
32043,ok,196340614143931389_extended_set1_TEX_DTD_v1,success,False,3500746752.0,4.0,AFT-EX-02,True,1.0
32044,xx,196340614143931389_extended_set1_TEX_DTD_v1,success,False,3500746752.0,4.0,AFT-EX-02,True,1.0
32045,ok,32052516854244815_extended_set1_DOG_v1,success,False,8498558976.0,64.0,AFT-EX-03,True,1.0
32046,xx,32052516854244815_extended_set1_DOG_v1,success,False,8498558976.0,64.0,AFT-EX-03,True,1.0
32047,ok,32102287789511306_extended_set1_DOG_v1,success,False,4647576064.0,4.0,AFT-EX-03,True,1.0
32048,xx,32102287789511306_extended_set1_DOG_v1,success,False,4647576064.0,4.0,AFT-EX-03,True,1.0
32049,ok,321346409008158_extended_set1_PLT_NET_v1,success,False,3725813248.0,2.0,AFT-EX-03,True,1.0
32050,xx,321346409008158_extended_set1_PLT_NET_v1,success,False,3725813248.0,2.0,AFT-EX-03,True,1.0
32051,ok,19695229743668940_extended_set0_SPT_v1,success,False,83256320.0,2.0,AFT-EX-02,True,1.0
32052,xx,19695229743668940_extended_set0_SPT_v1,success,False,83256320.0,2.0,AFT-EX-02,True,1.0
32053,ok,19697544781290724_extended_set0_RESISC_v1,success,False,3710583296.0,8.0,AFT-EX-02,True,1.0
32054,xx,19697544781290724_extended_set0_RESISC_v1,success,False,3710583296.0,8.0,AFT-EX-02,True,1.0
32055,xx,19704370142525149_extended_set0_SPT_v1,AMP,,,,,,
32056,xx,32241195421565455_extended_set2_TEX_ALOT_v1,OOM,,,,,,
32057,ok,32297890751719870_extended_set1_APL_v1,success,False,2030361600.0,8.0,AFT-EX-03,True,1.0
32058,xx,32297890751719870_extended_set1_APL_v1,success,False,2030361600.0,8.0,AFT-EX-03,True,1.0
32059,xx,19705430620536155_extended_set1_INS_2_v1,success,,,,,,
32060,ok,316902349376971941_extended_set0_PLK_v1,success,False,1024938496.0,4.0,AFT-EX-03,True,1.0
32061,xx,316902349376971941_extended_set0_PLK_v1,success,False,1024938496.0,4.0,AFT-EX-03,True,1.0
32062,xx,32404315518511742_extended_set2_INS_v1,success,,,,,,
32063,xx,32462920975180447_extended_set2_RSD_v1,AMP,,,,,,
32064,ok,325510118775501393_extended_set2_FNG_v1,success,False,4895850496.0,4.0,AFT-EX-03,True,1.0
32065,xx,325510118775501393_extended_set2_FNG_v1,success,False,4895850496.0,4.0,AFT-EX-03,True,1.0
32066,ok,3272380883133469_extended_set1_PNU_v1,success,False,447041024.0,16.0,AFT-EX-03,True,1.0
32067,xx,3272380883133469_extended_set1_PNU_v1,success,False,447041024.0,16.0,AFT-EX-03,True,1.0
32068,xx,19758132077096563_extended_set2_INS_v1,success,,,,,,
32069,xx,32923707655693717_extended_set0_FLW_v1,AMP,,,,,,
32070,ok,32930700186659742_extended_set2_FNG_v1,success,False,8514012160.0,2.0,AFT-EX-03,True,1.0
32071,xx,32930700186659742_extended_set2_FNG_v1,success,False,8514012160.0,2.0,AFT-EX-03,True,1.0
32072,xx,32717517467714355_extended_set2_INS_v1,success,,,,,,
32073,ok,329990123290551001_extended_set0_FLW_v1,success,False,344377856.0,16.0,AFT-EX-03,True,1.0
32074,xx,329990123290551001_extended_set0_FLW_v1,success,False,344377856.0,16.0,AFT-EX-03,True,1.0
32075,xx,318453091718759983_extended_set0_PLK_v1,OOM,,,,,,
32076,ok,331406097887838820_extended_set0_PLT_VIL_v1,success,False,7061559296.0,8.0,AFT-EX-03,True,1.0
32077,xx,331406097887838820_extended_set0_PLT_VIL_v1,success,False,7061559296.0,8.0,AFT-EX-03,True,1.0
32078,ok,3316983575858341_extended_set1_DOG_v1,success,False,198007808.0,16.0,AFT-EX-03,True,1.0
32079,xx,3316983575858341_extended_set1_DOG_v1,success,False,198007808.0,16.0,AFT-EX-03,True,1.0
32080,xx,19817726563913058_extended_set0_SPT_v1,OOM,,,,,,
32081,ok,19825923401734007_extended_set2_ACT_410_v1,success,False,919067648.0,64.0,AFT-EX-02,True,1.0
32082,xx,19825923401734007_extended_set2_ACT_410_v1,success,False,919067648.0,64.0,AFT-EX-02,True,1.0
32083,ok,332580444368675134_extended_set2_TEX_ALOT_v1,success,False,225364480.0,8.0,AFT-EX-03,True,1.0
32084,xx,332580444368675134_extended_set2_TEX_ALOT_v1,success,False,225364480.0,8.0,AFT-EX-03,True,1.0
32085,ok,19892992946845505_extended_set2_AWA_v1,success,False,4971335680.0,8.0,AFT-EX-02,True,1.0
32086,xx,19892992946845505_extended_set2_AWA_v1,success,False,4971335680.0,8.0,AFT-EX-02,True,1.0
32087,ok,199415112743736454_extended_set0_CRS_v1,success,False,129248256.0,8.0,AFT-EX-02,True,1.0
32088,xx,199415112743736454_extended_set0_CRS_v1,success,False,129248256.0,8.0,AFT-EX-02,True,1.0
32089,ok,19953842872461032_extended_set1_TEX_DTD_v1,success,False,5510179840.0,4.0,AFT-EX-02,True,1.0
32090,xx,19953842872461032_extended_set1_TEX_DTD_v1,success,False,5510179840.0,4.0,AFT-EX-02,True,1.0
32091,ok,33696017763747956_extended_set2_AWA_v1,success,False,3156708352.0,32.0,AFT-EX-03,True,1.0
32092,xx,33696017763747956_extended_set2_AWA_v1,success,False,3156708352.0,32.0,AFT-EX-03,True,1.0
32093,xx,33828787670268173_extended_set2_AWA_v1,AMP,,,,,,
32094,ok,33895267018560154_extended_set1_PLT_NET_v1,success,False,398411264.0,64.0,AFT-EX-03,True,1.0
32095,xx,33895267018560154_extended_set1_PLT_NET_v1,success,False,398411264.0,64.0,AFT-EX-03,True,1.0
32096,ok,3392576005635224_extended_set2_BTS_v1,success,False,7000882688.0,32.0,AFT-EX-03,True,1.0
32097,xx,3392576005635224_extended_set2_BTS_v1,success,False,7000882688.0,32.0,AFT-EX-03,True,1.0
32098,xx,339287226145429879_extended_set2_ACT_410_v1,AMP,,,,,,
32099,ok,34075377209754672_extended_set1_DOG_v1,success,False,4656313344.0,16.0,AFT-EX-03,True,1.0
32100,xx,34075377209754672_extended_set1_DOG_v1,success,False,4656313344.0,16.0,AFT-EX-03,True,1.0
32101,ok,341167890607866885_extended_set1_DOG_v1,success,False,40308224.0,4.0,AFT-EX-03,True,1.0
32102,xx,341167890607866885_extended_set1_DOG_v1,success,False,40308224.0,4.0,AFT-EX-03,True,1.0
32103,xx,33651276977284239_extended_set0_PLK_v1,AMP,,,,,,
32104,ok,19994349789157915_extended_set1_PNU_v1,success,False,291502080.0,2.0,AFT-EX-02,True,1.0
32105,xx,19994349789157915_extended_set1_PNU_v1,success,False,291502080.0,2.0,AFT-EX-02,True,1.0
32106,xx,19996277386844217_extended_set2_FNG_v1,AMP,,,,,,
32107,xx,34186517966453645_extended_set0_CRS_v1,AMP,,,,,,
32108,ok,20036473166185121_extended_set1_TEX_DTD_v1,success,False,9935733760.0,64.0,AFT-EX-02,True,1.0
