"Name","Runtime","Hostname","Notes","GPU Type","GPU Count","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Description","Commit","GitHub","amp","auto_augment","batch_size","bss_reg","clip_grad","cotuning_reg","cutmix","dataset","decay_epochs","decay_rate","delta_reg","device","drop","layer_decay","lr","mixup","mixup_prob","model","momentum","num_classes","opt","opt_betas","patience_epochs","pct_to_freeze","ra_magnitude","ra_num_ops","random_augment","sched","smoothing","sp_reg","stoch_norm","test_mode","trivial_augment","warmup_epochs","warmup_lr","weight_decay","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","bce_loss","channels_last","checkpoint_hist","class_map","clip_mode","color_jitter","cooldown_epochs","data_dir","dataset_augmentation_path","dataset_download","decay_milestones","dist_bn","distributed","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","linear_probing","local_rank","log_interval","log_wandb","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup_mode","mixup_off_epoch","mixup_switch_prob","model_ema","model_ema_decay","model_ema_force_cpu","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","output","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_num_magnitude_bins","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched_on_updates","seed","split_bn","sync_bn","torchscript","train_interpolation","train_split","tta","use_multi_epochs_loader","val_split","vflip","warmup_prefix","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"5737104478527702_micro_set1_INS_2_v1","231","dlcgpu41","-","NVIDIA GeForce RTX 2080 Ti","1","","crat0ts2","finished","spinedaa","","","2023-02-28T22:00:06.000Z","2023-02-28T22:03:57.000Z","2023-02-28T22:03:57.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","16","0.001","","2","2","mtlbm/micro/set1/INS_2","90","0.1","0.1","cuda:0","0","","0.00001","8","0.75","mobilevitv2_075","0.9","20","sgd","","10","0","9","2","true","cosine","0.05","0.001","false","false","false","10","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","5737104478527702_micro_set1_INS_2_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","3.011658692359924","0.581038236618042","3.125","21.25","172.71109975895564","0.925333095089718","12.378398259480797","3.682575941085815"
"57280717246724270_micro_set0_TEX_v1","371","dlcgpu25","-","NVIDIA GeForce RTX 2080 Ti","1","","hg0w2k0h","finished","spinedaa","","","2023-02-28T21:59:56.000Z","2023-02-28T22:06:07.000Z","2023-02-28T22:06:07.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","v0","32","0.1","","1","4","mtlbm/micro/set0/TEX","90","0.1","0.1","cuda:0","0.4","0.75","0.0005","4","0.25","deit3_small_patch16_384_in21ft1k","0.9","20","adamw","[0.9,0.99]","2","1","8","2","false","plateau","0.1","0.001","true","false","false","0","0.000001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","57280717246724270_micro_set0_TEX_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.9494516849517822","1.317359447479248","9.375","39.375","1.3776197976616904","6.421052095614428","6.032215849558512","5.405423164367676"
"5726269451781155_micro_set1_RSICB_v1","117","dlcgpu44","-","NVIDIA GeForce RTX 2080 Ti","1","","7alhwfdr","finished","spinedaa","","","2023-02-28T21:59:38.000Z","2023-02-28T22:01:35.000Z","2023-02-28T22:01:35.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","64","0.01","","1","4","mtlbm/micro/set1/RSICB","90","0.1","0","cuda:0","0.2","","0.0005","0.2","0","edgenext_x_small","0.9","20","sgd","","10","0.2","8","2","false","cosine","0.1","0.0001","false","true","true","10","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","5726269451781155_micro_set1_RSICB_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.47421875","0.6669402122497559","33.125","69.375","NaN","1.5820555002119865","8.01294217790876","1.278266429901123"
"5711577543110667_micro_set2_AWA_v1","3602","dlcgpu23","-","NVIDIA GeForce RTX 2080 Ti","1","","5ma3jo0p","crashed","spinedaa","","","2023-02-28T21:59:33.000Z","2023-02-28T22:59:35.000Z","2023-02-28T22:59:35.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","4","0.01","10","4","1","mtlbm/micro/set2/AWA","90","0.1","0.001","cuda:0","0","","0.01","0.4","1","volo_d5_448","0.9","20","sgd","","10","0.6","8","2","false","cosine","0.1","0","false","false","false","10","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","5711577543110667_micro_set2_AWA_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","39","0.39868316650390623","8.771002769470215","96.25","100","3.794003131560988","1.0251173295507243","13.35465993086497","75.09475088119507"
"57049323934956127_micro_set0_MD_MIX_v1","40","dlcgpu41","-","NVIDIA GeForce RTX 2080 Ti","1","","rund0k2x","finished","spinedaa","","","2023-02-28T21:59:20.000Z","2023-02-28T22:00:00.000Z","2023-02-28T22:00:00.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","16","0","1","4","0.5","mtlbm/micro/set0/MD_MIX","20","0.5","0","cuda:0","0.3","","0.01","1","0.5","beit_large_patch16_512","0.9","20","adamw","[0,0.99]","10","0.6","9","2","true","multistep","0.05","0.001","false","true","false","10","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","57049323934956127_micro_set0_MD_MIX_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","2.5693359375","0.77728271484375","25","50","NaN","NaN","15.378275394439695","1.2074098587036133"
"56925506786091598_micro_set1_ACT_40_v1","42","dlcgpu23","-","NVIDIA GeForce RTX 2080 Ti","1","","9pb00rdo","finished","spinedaa","","","2023-02-28T21:58:44.000Z","2023-02-28T21:59:26.000Z","2023-02-28T21:59:26.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","v0","64","0.0001","10","1","0.25","mtlbm/micro/set1/ACT_40","90","0.1","0.0001","cuda:0","0.3","0.75","0.001","1","1","swinv2_base_window12to24_192to384_22kft1k","0.9","20","adamp","[0.9,0.99]","2","0.8","8","2","false","plateau","0","0.1","false","true","false","5","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","56925506786091598_micro_set1_ACT_40_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","3.1789966821670532","1.302704095840454","12.5","28.125","8.387277598698917","2.998156034730837","6.0905163288116455","2.653506278991699"
"56908040559601999_micro_set2_PRT_v1","60","dlcgpu44","-","NVIDIA GeForce RTX 2080 Ti","1","","5clo357j","finished","spinedaa","","","2023-02-28T21:58:30.000Z","2023-02-28T21:59:30.000Z","2023-02-28T21:59:30.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","v0","128","0.001","1","2","4","mtlbm/micro/set2/PRT","10","0.5","0.001","cuda:0","0.1","0.65","0.005","8","0.5","tf_efficientnet_b7_ns","0.9","20","sgd","","10","0.4","8","2","false","step","0","0.01","false","true","false","5","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","56908040559601999_micro_set2_PRT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"565798403660438500_micro_set0_SPT_v1","15","dlcgpu44","-","NVIDIA GeForce RTX 2080 Ti","1","","phsz4e56","finished","spinedaa","","","2023-02-28T21:58:08.000Z","2023-02-28T21:58:23.000Z","2023-02-28T21:58:23.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","512","0.01","","4","0.5","mtlbm/micro/set0/SPT","20","0.1","0.01","cuda:0","0.4","0.75","0.0005","4","0.5","xcit_tiny_24_p8_384_dist","0.9","20","momentum","","10","0","17","3","true","step","0.1","0.001","false","true","false","0","0","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","565798403660438500_micro_set0_SPT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"5647232473810807_micro_set2_TEX_ALOT_v1","109","dlcgpu25","-","NVIDIA GeForce RTX 2080 Ti","1","","ybegsz98","finished","spinedaa","","","2023-02-28T21:58:00.000Z","2023-02-28T21:59:49.000Z","2023-02-28T21:59:49.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","128","0.01","10","2","0.25","mtlbm/micro/set2/TEX_ALOT","90","0.1","0.001","cuda:0","0.3","0.65","0.01","2","0","volo_d4_448","0.9","20","sgd","","10","0.2","8","2","false","cosine","0.05","0.0001","true","false","true","5","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","5647232473810807_micro_set2_TEX_ALOT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"56418804800348543_micro_set0_BCT_v1","106","dlcgpu44","-","NVIDIA GeForce RTX 2080 Ti","1","","t9qrok46","finished","spinedaa","","","2023-02-28T21:56:15.000Z","2023-02-28T21:58:01.000Z","2023-02-28T21:58:01.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","512","0.001","","1","2","mtlbm/micro/set0/BCT","10","0.5","0.1","cuda:0","0","0.75","0.0005","0.2","0","beit_large_patch16_512","0.8","20","momentum","","10","0.2","8","2","false","multistep","0.05","0","false","false","false","5","0.00001","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","56418804800348543_micro_set0_BCT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"56336245076764870_micro_set1_ACT_40_v1","12","dlcgpu44","-","NVIDIA GeForce RTX 2080 Ti","1","","mblmb6j1","finished","spinedaa","","","2023-02-28T21:55:56.000Z","2023-02-28T21:56:08.000Z","2023-02-28T21:56:08.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","512","0.01","1","2","1","mtlbm/micro/set1/ACT_40","90","0.1","0.001","cuda:0","0.1","","0.0005","0","0.25","edgenext_small","0.9","20","adamp","[0.9,0.99]","10","0.6","17","2","true","cosine","0","0","true","true","false","0","0.00001","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","56336245076764870_micro_set1_ACT_40_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"56054244770464896_micro_set1_TEX_DTD_v1","3183","dlcgpu34","-","NVIDIA GeForce RTX 2080 Ti","1","","iwzsjyqu","finished","spinedaa","","","2023-02-28T21:53:19.000Z","2023-02-28T22:46:22.000Z","2023-02-28T22:46:22.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","2","0.001","10","4","1","mtlbm/micro/set1/TEX_DTD","10","0.5","0.1","cuda:0","0.3","0.65","0.0005","4","0","volo_d3_448","0.8","20","momentum","","10","0.8","8","2","false","multistep","0","0.0001","true","true","false","5","0.000001","0","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","56054244770464896_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","1.419726263731718","7.363359928131104","61.875","85.625","9.474197997355583","3.081033664150602","12.75033515294393","51.20508909225464"
"5601913343231760_micro_set2_FNG_v1","297","dlcgpu25","-","NVIDIA GeForce RTX 2080 Ti","1","","olagektu","finished","spinedaa","","","2023-02-28T21:52:56.000Z","2023-02-28T21:57:53.000Z","2023-02-28T21:57:53.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","2","0","10","4","2","mtlbm/micro/set2/FNG","90","0.1","0.01","cuda:0","0.3","0.65","0.0001","0.4","0.5","edgenext_x_small","0.9","20","sgd","","10","1","8","2","false","cosine","0.05","0.01","false","false","false","5","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","5601913343231760_micro_set2_FNG_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.430816151201725","0.9663326740264891","29.375","73.125","1.139719463553666","8.081373272601422","14.202693796157837","4.654479503631592"
