"Name","State","Notes","User","Tags","Created","Runtime","Sweep","amp","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","auto_augment","batch_size","bce_loss","bss_reg","channels_last","checkpoint_hist","class_map","clip_grad","clip_mode","color_jitter","cooldown_epochs","cotuning_reg","cutmix","data_dir","dataset","dataset_augmentation_path","dataset_download","decay_epochs","decay_milestones","decay_rate","delta_reg","device","dist_bn","distributed","drop","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","layer_decay","linear_probing","local_rank","log_interval","log_wandb","lr","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup","mixup_mode","mixup_off_epoch","mixup_prob","mixup_switch_prob","model","model_ema","model_ema_decay","model_ema_force_cpu","momentum","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","num_classes","opt","opt_betas","output","patience_epochs","pct_to_freeze","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_magnitude","ra_num_magnitude_bins","ra_num_ops","random_augment","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched","sched_on_updates","seed","smoothing","sp_reg","split_bn","stoch_norm","sync_bn","test_mode","torchscript","train_interpolation","train_split","trivial_augment","tta","use_multi_epochs_loader","val_split","vflip","warmup_epochs","warmup_lr","warmup_prefix","weight_decay","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"69962531844054832_micro_set2_ACT_410_v1","finished","-","spinedaa","","2023-03-01T19:02:36.000Z","16","","false","float16","native","false","0","0","","512","false","0.001","false","1","","","norm","0.4","0","4","0.25","datasets/meta-album","mtlbm/micro/set2/ACT_410","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.4","0","50","top1","69962531844054832_micro_set2_ACT_410_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0.5","0.5","volo_d1_384","false","0.9998","false","0.95","false","false","false","false","20","momentum","","experiments/output/metrics/","5","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0","0.01","false","false","false","true","false","random","train","false","0","false","val","0","5","0.00001","false","0.0001","all","4","1","","","","","","","","",""
"6982822072140014_micro_set1_RSICB_v1","finished","-","spinedaa","","2023-03-01T18:46:01.000Z","3159","","false","float16","native","false","0","0","","4","false","0.1","false","1","","10","norm","0.4","0","2","2","datasets/meta-album","mtlbm/micro/set1/RSICB","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.4","0","50","top1","6982822072140014_micro_set1_RSICB_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","1","0.5","volo_d3_448","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0","false","true","false","false","false","random","train","false","0","false","val","0","5","0","false","0","all","4","1","49","1.856463822722435","6.8062756061553955","53.75","91.25","7.0530547913022525","5.940686993864473","7.883786634604136","54.50656843185425"
"6973483024520722_micro_set0_BRD_v1","finished","-","spinedaa","","2023-03-01T18:45:16.000Z","37","","false","float16","native","false","0","0","","64","false","0.1","false","1","","","norm","0.4","0","1","0.5","datasets/meta-album","mtlbm/micro/set0/BRD","","false","10","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.4","0","50","top1","6973483024520722_micro_set0_BRD_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00005","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0","0.5","swinv2_base_window12to24_192to384_22kft1k","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.1","false","false","false","true","false","random","train","true","0","false","val","0","5","0","false","0","all","4","1","0","2.744297504425049","0.6982743740081787","12.5","50","17.308500230860417","5.890222248342752","6.028148889541626","1.5553438663482666"
"69584042986313733_micro_set0_MD_MIX_v1","finished","-","spinedaa","","2023-03-01T18:43:19.000Z","110","","true","float16","native","false","0","0","","32","false","0.01","false","1","","10","norm","0.4","0","1","0.5","datasets/meta-album","mtlbm/micro/set0/MD_MIX","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0","0","50","top1","69584042986313733_micro_set0_MD_MIX_v1","false","","false","0.5","","","false","","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","1","0.5","edgenext_xx_small","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.999]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0.01","false","true","false","false","false","random","train","false","0","false","val","0","5","0.000001","false","0.0001","all","4","1","49","3.071484375","0.5125894546508789","7.5","30","0.5106066731198086","2.167201684350823","9.940545399983725","1.0453009605407717"
"69325132878257070_micro_set1_ACT_40_v1","finished","-","spinedaa","","2023-03-01T18:41:53.000Z","76","","false","float16","native","false","0","0","","128","false","0.0001","false","1","","","norm","0.4","0","1","0","datasets/meta-album","mtlbm/micro/set1/ACT_40","","false","10","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.3","0","50","top1","69325132878257070_micro_set1_ACT_40_v1","false","","false","0.5","","","false","","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0.5","0.5","volo_d5_512","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.99]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","9","31","2","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0","false","false","false","true","false","random","train","false","0","false","val","0","0","0.000001","false","0.0001","all","4","1","","","","","","","","",""
"69274609454105864_micro_set2_BTS_v1","finished","-","spinedaa","","2023-03-01T18:41:41.000Z","1246","","false","float16","native","false","0","0","original","32","false","0.001","false","1","","1","norm","0.4","0","4","4","datasets/meta-album","mtlbm/micro/set2/BTS","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.3","0","50","top1","69274609454105864_micro_set2_BTS_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0.5","0.5","xcit_tiny_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.99]","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.001","false","true","false","true","false","random","train","false","0","false","val","0","10","0","false","0.0001","all","4","1","49","3.2175306558609007","1.610010862350464","5.625","24.375","0.9048965990889452","0.4253863712838497","15.117346413930257","16.603588342666626"
"68890458902539310_micro_set2_PLT_DOC_v1","finished","-","spinedaa","","2023-03-01T18:40:59.000Z","35","","false","float16","native","false","0","0","","32","false","0.1","false","1","","1","norm","0.4","0","1","0.25","datasets/meta-album","mtlbm/micro/set2/PLT_DOC","","false","10","[90,180,270]","0.1","0","cuda:0","reduce","false","0.3","0","50","top1","68890458902539310_micro_set2_PLT_DOC_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0","0.5","tf_efficientnet_b7_ns","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.0001","false","false","false","true","false","random","train","false","0","false","val","0","0","0","false","0.0001","all","4","1","0","3.0158166885375977","1.0723297595977783","0","18.75","0.9495028505853786","0.3137582797570729","6.8373353481292725","1.992465257644653"
"68829995792481333_micro_set1_ACT_40_v1","finished","-","spinedaa","","2023-03-01T18:40:04.000Z","48","","true","float16","native","false","0","0","","256","false","0.0001","false","1","","1","norm","0.4","0","2","2","datasets/meta-album","mtlbm/micro/set1/ACT_40","","false","10","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.2","0","50","top1","68829995792481333_micro_set1_ACT_40_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","1","0.5","xcit_nano_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","momentum","","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.001","false","true","false","true","false","random","train","true","0","false","val","0","10","0.00001","false","0.001","all","4","1","0","4.083984375","0.715827465057373","6.25","37.5","NaN","NaN","16.752872467041016","2.438206195831299"
"68660815072135379_micro_set2_PRT_v1","finished","-","spinedaa","","2023-03-01T18:35:30.000Z","1901","","true","float16","native","false","0","0","","8","false","0.01","false","1","","10","norm","0.4","0","1","0","datasets/meta-album","mtlbm/micro/set2/PRT","","false","10","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.1","0","50","top1","68660815072135379_micro_set2_PRT_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.75","0.5","volo_d3_448","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.99]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0.0001","false","true","false","false","false","random","train","false","0","false","val","0","5","0.00001","false","0.001","all","4","1","49","2.87685546875","5.268444538116455","9.375","38.75","0.11489896647772344","4.743293133224123","5.600873152414958","31.11650514602661"
"68334495234014599_micro_set2_BTS_v1","finished","-","spinedaa","","2023-03-01T18:34:48.000Z","309","","true","float16","native","false","0","0","","16","false","0.1","false","1","","10","norm","0.4","0","1","4","datasets/meta-album","mtlbm/micro/set2/BTS","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.1","0","50","top1","68334495234014599_micro_set2_BTS_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0.5","0.5","deit3_small_patch16_384_in21ft1k","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0.9,0.999]","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.1","false","false","false","true","false","random","train","false","0","false","val","0","10","0.000001","false","0.001","all","4","1","49","2.8109375","0.9321272373199464","26.875","68.125","10.000000085753106","0.00012601754036648425","6.69207779566447","5.117449760437012"
"68193587703021159_micro_set2_AWA_v1","finished","-","spinedaa","","2023-03-01T18:24:28.000Z","3593","","true","float16","native","false","0","0","","4","false","0.001","false","1","","10","norm","0.4","0","1","0.25","datasets/meta-album","mtlbm/micro/set2/AWA","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.4","0","50","top1","68193587703021159_micro_set2_AWA_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0","0.5","volo_d5_448","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.999]","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0","false","true","false","false","false","random","train","false","0","false","val","0","5","0.000001","false","0.001","all","4","1","49","0.21451187133789065","8.650514364242554","96.25","99.375","2.114610545152994","1.7139582553245096","3.596346922715505","59.739595890045166"
"67946623528818979_micro_set2_TEX_ALOT_v1","finished","-","spinedaa","","2023-03-01T18:24:00.000Z","21","","true","float16","native","false","0","0","","2","false","0.0001","false","1","","","norm","0.4","0","2","0.5","datasets/meta-album","mtlbm/micro/set2/TEX_ALOT","","false","10","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.1","0","50","top1","67946623528818979_micro_set2_TEX_ALOT_v1","false","","false","0.5","","","false","","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0.5","0.5","tf_efficientnet_b4_ns","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.1","0.01","false","true","false","true","false","random","train","false","0","false","val","0","10","0","false","0.001","all","4","1","0","NaN","1.5979773998260498","1.875","21.875","NaN","NaN","NaN","0.47144198417663574"
"67740418986167255_micro_set0_BCT_v1","finished","-","spinedaa","","2023-03-01T18:22:47.000Z","714","","true","float16","native","false","0","0","","8","false","0","false","1","","1","norm","0.4","0","2","0.5","datasets/meta-album","mtlbm/micro/set0/BCT","","false","10","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0","0","50","top1","67740418986167255_micro_set0_BCT_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0","0.5","xcit_tiny_24_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0","0","false","true","false","false","false","random","train","false","0","false","val","0","5","0","false","0.001","all","4","1","49","3.2046875","1.8258213996887207","8.75","23.75","0.9113637500245266","0.4115399880933827","9.117417780558268","11.754248857498167"
"67594768991026426_micro_set1_DOG_v1","finished","-","spinedaa","","2023-03-01T18:20:38.000Z","120","","false","float16","native","false","0","0","","64","false","0.001","false","1","","10","norm","0.4","0","0","0","datasets/meta-album","mtlbm/micro/set1/DOG","","false","10","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0","0","50","top1","67594768991026426_micro_set1_DOG_v1","false","","false","0.5","","","false","","false","0","50","true","0.00005","0.1","","256","0.5","1","1","1","0.67","1","0","4","batch","0","0.75","0.5","edgenext_xx_small","false","0.9998","false","0.9","false","false","false","false","19","momentum","","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0","false","true","false","true","false","random","train","false","0","false","val","0","0","0","false","0.001","all","4","1","49","3.138229018763492","0.5964953899383545","7.236842105263157","29.60526335866828","9.964517454021252","0.8407468336503021","3.4423668384552","1.4460241794586182"
