,output_state,experiment,diagnosis,device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,project,curve_length
1284,ok,9793105592978646_micro_set1_PNU_v1,success,1.0,2.941213573280134,5.2631578947368425,34.21052631578947,False,232067584.0,2.0,AFT-MC-01,50.0
1285,ok,99023671304204678_micro_set1_PLT_NET_v1,success,1.0,2.9923993587493896,3.75,31.875,False,9863887872.0,32.0,AFT-MC-01,50.0
1286,ok,996396123104645_micro_set1_PLT_NET_v1,success,1.0,2.8359375,0.0,50.0,False,10400519168.0,2.0,AFT-MC-01,1.0
1287,ok,9977002583248901_micro_set2_TEX_ALOT_v1,success,1.0,3.086328125,6.875,30.0,True,2126426624.0,64.0,AFT-MC-01,26.0
1288,,345222972187152031_micro_set1_PNU_v1,,1.0,3.232370476973684,4.605263157894737,22.36842105263158,False,2255699968.0,2.0,AFT-MC-00,50.0
1289,,43102651017402636_micro_set0_BRD_v1,,1.0,3.096076226234436,3.75,25.0,False,9272144384.0,16.0,AFT-MC-00,50.0
1290,,27356381315155821_micro_set1_MD_5_BIS_v1,,1.0,3.098046875,5.625,34.375,False,8495092736.0,4.0,AFT-MC-00,50.0
1291,,266763266168119094_micro_set0_PLK_v1,,1.0,3.519903564453125,7.5,31.25,False,1964469760.0,4.0,AFT-MC-00,50.0
1292,,168205190562271_micro_set1_ACT_40_v1,,1.0,3.2137939453125,6.25,26.25,False,5667213824.0,2.0,AFT-MC-00,50.0
1293,,354505400471261546_micro_set2_FNG_v1,,1.0,3.3415616512298585,10.0,26.875,False,1181170688.0,32.0,AFT-MC-00,50.0
1294,,43182600551844026_micro_set1_INS_2_v1,,1.0,3.4014676094055174,1.875,23.125,False,10180450304.0,32.0,AFT-MC-00,50.0
1295,,23325816789036909_micro_set2_FNG_v1,,1.0,3.341796875,10.0,26.875,False,615600128.0,32.0,AFT-MC-00,50.0
1296,,11793054940059187_micro_set1_MD_5_BIS_v1,,1.0,3.02578125,4.375,26.25,False,4593962496.0,2.0,AFT-MC-00,50.0
1297,,41534771582630970_micro_set2_RSD_v1,,1.0,12953.204336547851,3.125,26.875,False,182173184.0,2.0,AFT-MC-00,50.0
1298,,17674797413262400_micro_set0_RESISC_v1,,1.0,3.0481396913528442,5.625,24.375,False,10060753920.0,4.0,AFT-MC-00,50.0
1299,,74588075410489070_micro_set1_INS_2_v1,,1.0,3.4164549708366394,3.125,25.625,False,10435554304.0,8.0,AFT-MC-00,50.0
1300,,9681684361749438_micro_set2_ACT_410_v1,,1.0,13253.0240234375,10.0,34.375,False,291716608.0,16.0,AFT-MC-00,50.0
1301,,80043086696251287_micro_set2_PRT_v1,,1.0,3.207958984375,4.375,26.25,False,4307543040.0,4.0,AFT-MC-00,50.0
1302,,1928703684649257_micro_set2_PRT_v1,,1.0,3.2078125,4.375,26.25,False,10206431232.0,16.0,AFT-MC-00,50.0
1303,,29781297175001946_micro_set0_PLT_VIL_v1,,1.0,3.4949454069137573,2.5,23.125,False,593268736.0,16.0,AFT-MC-00,50.0
1304,,32583189348109072_micro_set0_CRS_v1,,1.0,3.016750621795654,4.375,20.0,False,5203311616.0,64.0,AFT-MC-00,50.0
1305,,10188543715595798_micro_set0_FLW_v1,,1.0,2754364.7,5.0,23.125,False,9641146880.0,128.0,AFT-MC-00,50.0
1306,,39782217067569897_micro_set2_FNG_v1,,1.0,3.0986328125,5.625,22.5,False,8976096256.0,16.0,AFT-MC-00,50.0
1307,,6230430387995904_micro_set2_TEX_ALOT_v1,,1.0,3.2381577759981157,5.0,26.875,False,9980594176.0,2.0,AFT-MC-00,50.0
1308,,165150108877270263_micro_set1_ACT_40_v1,,1.0,3.198828125,7.5,26.25,False,10393265664.0,128.0,AFT-MC-00,50.0
1309,,53544413222407167_micro_set0_BCT_v1,,1.0,3.1841796875,6.25,26.25,False,10356250112.0,16.0,AFT-MC-00,50.0
1310,,5737104478527702_micro_set1_INS_2_v1,,1.0,3.0174249410629272,1.25,21.875,False,7399472640.0,16.0,AFT-MC-00,50.0
1311,,3151619197347793_micro_set1_TEX_DTD_v1,,1.0,3.199609375,5.625,22.5,False,4238120448.0,128.0,AFT-MC-00,50.0
1312,,142235794834780428_micro_set2_FNG_v1,,1.0,3.004968735575676,6.875,26.25,False,9983888384.0,2.0,AFT-MC-00,50.0
1313,,106738015527438454_micro_set0_RESISC_v1,,1.0,3.0138805866241456,4.375,21.875,False,7234900480.0,64.0,AFT-MC-00,50.0
1314,,57280717246724270_micro_set0_TEX_v1,,1.0,3.1315211772918703,4.375,40.625,False,1119123968.0,32.0,AFT-MC-00,50.0
1315,,468865193654602137_micro_set1_MED_LF_v1,,1.0,3.1337890625,5.0,29.375,False,117282816.0,4.0,AFT-MC-00,50.0
1316,,61443574216653477_micro_set1_APL_v1,,1.0,4.04013671875,5.625,23.125,False,1251281920.0,4.0,AFT-MC-00,50.0
1317,,132992970963160493_micro_set2_AWA_v1,,1.0,3.0328125,10.0,30.625,False,9698402304.0,32.0,AFT-MC-00,50.0
1318,,11351150163909708_micro_set1_PLT_NET_v1,,1.0,3.3103314518928526,8.125,22.5,False,10409760768.0,4.0,AFT-MC-00,50.0
1319,,125502512555586709_micro_set2_PLT_DOC_v1,,1.0,3.072802734375,6.875,24.375,False,58172928.0,2.0,AFT-MC-00,50.0
1320,,2571630609363240_micro_set2_TEX_ALOT_v1,,1.0,3.0745917320251466,3.75,25.625,False,10284130816.0,8.0,AFT-MC-00,50.0
1321,,19188936690059498_micro_set1_INS_2_v1,,1.0,3.155582904815674,5.0,23.75,False,5612996608.0,256.0,AFT-MC-00,50.0
1322,,313098402803140905_micro_set1_MD_5_BIS_v1,,1.0,3.40546875,5.625,27.5,False,9997441536.0,64.0,AFT-MC-00,50.0
1323,,7738316934373886_micro_set1_TEX_DTD_v1,,1.0,2846177.95,5.0,26.25,False,9635940352.0,128.0,AFT-MC-00,50.0
1324,,63991555600580541_micro_set0_PLT_VIL_v1,,1.0,3.11875,6.875,28.125,False,371531264.0,32.0,AFT-MC-00,50.0
1325,,87913640560474761_micro_set1_DOG_v1,,1.0,3.1956208881578947,3.9473684210526314,19.736842105263158,False,10357860864.0,8.0,AFT-MC-00,50.0
1326,,50800319322694459_micro_set0_PLT_VIL_v1,,1.0,2.963671875,8.75,32.5,False,9934139904.0,4.0,AFT-MC-00,50.0
1327,,31757725675935404_micro_set2_BTS_v1,,1.0,3.059299612045288,8.75,24.375,False,598556160.0,32.0,AFT-MC-00,50.0
1328,,65418375209190718_micro_set0_PLT_VIL_v1,,1.0,3.272723925113678,2.5,25.625,False,5711522304.0,8.0,AFT-MC-00,50.0
1329,,7916506192497336_micro_set2_BTS_v1,,1.0,1.2493035024737633e+18,3.125,22.5,False,10319742464.0,8.0,AFT-MC-00,50.0
1330,,50615341238722148_micro_set1_PNU_v1,,1.0,3.075097585979261,4.605263358668277,26.315789875231292,False,276169728.0,32.0,AFT-MC-00,50.0
1331,,18223623590221012_micro_set0_BCT_v1,,1.0,2.9925108551979065,4.375,30.0,False,396751360.0,8.0,AFT-MC-00,50.0
1332,,467300208176649592_micro_set0_BCT_v1,,1.0,3.228310412168503,6.875,28.75,False,10010403328.0,4.0,AFT-MC-00,50.0
1333,,464470510057529085_micro_set1_DOG_v1,,1.0,3.132401315789474,1.3157894736842106,14.473684210526315,False,10450201600.0,4.0,AFT-MC-00,50.0
1334,,12500697361429908_micro_set1_ACT_40_v1,,1.0,3.059372627735138,2.5,25.0,False,2671242752.0,2.0,AFT-MC-00,50.0
1335,,198525910199192493_micro_set1_DOG_v1,,1.0,3.0078125,7.236842155456543,30.263158798217773,False,2445864448.0,256.0,AFT-MC-00,50.0
1336,,90964807812960893_micro_set2_FNG_v1,,1.0,2.9796875,6.25,32.5,False,9754755072.0,16.0,AFT-MC-00,50.0
1337,,10980904628887596_micro_set2_PLT_DOC_v1,,1.0,3.3297497630119324,3.75,20.625,False,1238131200.0,2.0,AFT-MC-00,50.0
1338,,7645165774860774_micro_set1_DOG_v1,,1.0,1871979.2105263157,5.263157944930227,23.026315789473685,False,7331411968.0,128.0,AFT-MC-00,50.0
1339,,60846235134089712_micro_set1_DOG_v1,,1.0,13317.4267578125,7.894736842105263,25.0,False,316948992.0,16.0,AFT-MC-00,50.0
1340,,3758855938566943_micro_set0_PLT_VIL_v1,,1.0,3.31923828125,1.875,16.875,False,10427817984.0,8.0,AFT-MC-00,50.0
1341,,32738081217012391_micro_set0_PLT_VIL_v1,,1.0,3.11875,6.875,28.125,False,712955392.0,128.0,AFT-MC-00,50.0
1342,,33040329402055442_micro_set0_BCT_v1,,1.0,3.0192574858665466,5.625,22.5,False,10390808576.0,8.0,AFT-MC-00,50.0
1343,,4072523180065435_micro_set0_MD_MIX_v1,,1.0,4.0459716796875,5.0,27.5,False,168422400.0,2.0,AFT-MC-00,50.0
1344,,6042644030773705_micro_set0_BRD_v1,,1.0,3.0720703125,6.875,31.875,False,9971274752.0,16.0,AFT-MC-00,50.0
1345,,41347193183415168_micro_set1_MD_5_BIS_v1,,1.0,3.45334792137146,3.75,25.625,False,7438232576.0,16.0,AFT-MC-00,50.0
1346,,235804101739514505_micro_set0_PLT_VIL_v1,,1.0,3.273046875,2.5,25.625,False,3134972416.0,32.0,AFT-MC-00,50.0
1347,,730836193909513_micro_set2_RSD_v1,,1.0,3.32265625,7.5,18.125,False,4688934912.0,128.0,AFT-MC-00,50.0
1348,,22030979198091615_micro_set2_PRT_v1,,1.0,2.996875,5.0,28.75,False,6223769088.0,32.0,AFT-MC-00,50.0
1349,,249929918180131319_micro_set0_SPT_v1,,1.0,3.24609375,1.25,16.25,False,10315548160.0,32.0,AFT-MC-00,50.0
1350,,9124865029173246_micro_set0_PLK_v1,,1.0,3.3779724895954133,4.375,24.375,False,10425760768.0,4.0,AFT-MC-00,50.0
1351,,55283887432744401_micro_set1_PNU_v1,,1.0,3.0954975328947367,5.921052631578948,28.94736842105263,False,76600320.0,4.0,AFT-MC-00,50.0
1352,,124011975671125549_micro_set2_BTS_v1,,1.0,3.4078125,2.5,26.875,False,596630016.0,16.0,AFT-MC-00,50.0
1353,,128108856601487015_micro_set1_APL_v1,,1.0,,2.5,17.5,True,10272206848.0,16.0,AFT-MC-00,1.0
1354,,3358470016119951_micro_set0_BRD_v1,,1.0,2.973828125,3.75,34.375,False,6138847232.0,32.0,AFT-MC-00,50.0
1355,,7862940955828220_micro_set1_MED_LF_v1,,1.0,3.1339035034179688,5.0,29.375,False,2769138688.0,256.0,AFT-MC-00,50.0
1356,,4264497472520503_micro_set2_MD_6_v1,,1.0,3.0165283203125,10.625,36.875,False,36701696.0,2.0,AFT-MC-00,50.0
1357,,51043409296566343_micro_set0_CRS_v1,,1.0,3.1599609375,1.875,16.875,False,3151830016.0,16.0,AFT-MC-00,50.0
1358,,7997201963183030_micro_set2_ACT_410_v1,,1.0,3.409261703491211,2.5,21.875,False,5760634368.0,256.0,AFT-MC-00,50.0
1359,,294298717339641819_micro_set1_PNU_v1,,1.0,3.4938322368421053,3.9473684210526314,21.710526315789473,False,428982784.0,4.0,AFT-MC-00,50.0
1360,,454609036802359163_micro_set1_TEX_DTD_v1,,1.0,3.587109375,5.0,24.375,False,10318138880.0,32.0,AFT-MC-00,50.0
1361,,51843966273621787_micro_set0_PLT_VIL_v1,,1.0,3.58984375,8.125,30.0,False,10325875712.0,16.0,AFT-MC-00,50.0
1362,,43247813467691712_micro_set1_ACT_40_v1,,1.0,3.288436269760132,7.5,27.5,False,9757130240.0,64.0,AFT-MC-00,50.0
1363,,11593872890702519_micro_set2_PLT_DOC_v1,,1.0,3.05556640625,6.875,23.125,False,102977536.0,8.0,AFT-MC-00,50.0
1364,,109954661905276925_micro_set1_ACT_40_v1,,1.0,3.24306640625,3.75,22.5,False,70561792.0,8.0,AFT-MC-00,50.0
1365,,37246029567981378_micro_set2_RSD_v1,,1.0,3.004111957550049,5.0,31.25,False,2642329088.0,16.0,AFT-MC-00,50.0
1366,,24419802126139658_micro_set1_TEX_DTD_v1,,1.0,3.1272149801254274,1.875,26.25,True,10374865920.0,16.0,AFT-MC-00,1.0
1367,,26535083538803968_micro_set2_MD_6_v1,,1.0,3.0164536952972414,10.625,36.875,False,1905031168.0,64.0,AFT-MC-00,50.0
1368,,81838283465550177_micro_set1_PLT_NET_v1,,1.0,3.304296875,6.25,33.125,False,7886081024.0,32.0,AFT-MC-00,50.0
1369,,1729590510504498_micro_set0_FLW_v1,,1.0,3.3475054264068604,6.875,26.25,False,739060224.0,16.0,AFT-MC-00,50.0
1370,,38129065114676118_micro_set2_ACT_410_v1,,1.0,3.0057031869888307,5.625,25.0,False,279663104.0,16.0,AFT-MC-00,50.0
1371,,32456687388326539_micro_set0_BRD_v1,,1.0,3.35,4.375,36.875,False,4616373760.0,16.0,AFT-MC-00,50.0
1372,,230398215085113495_micro_set0_TEX_v1,,1.0,3.054296875,1.25,30.0,False,8526457856.0,64.0,AFT-MC-00,50.0
1373,,46892431787287090_micro_set1_PNU_v1,,1.0,3.2578052345075106,3.289473684210526,19.736842105263158,False,1620678656.0,8.0,AFT-MC-00,50.0
1374,,80624705652681678_micro_set1_PNU_v1,,1.0,3.257805287837982,3.289473684210526,19.736842105263158,False,610242560.0,2.0,AFT-MC-00,50.0
1375,,20022593319258644_micro_set0_FLW_v1,,1.0,3.1824443340301514,3.75,21.875,False,58269696.0,4.0,AFT-MC-00,50.0
1376,,174227615732772485_micro_set2_TEX_ALOT_v1,,1.0,3.380078125,4.375,25.0,False,7886351872.0,32.0,AFT-MC-00,50.0
1377,,24525090854250463_micro_set0_PLT_VIL_v1,,1.0,3.0919921875,3.75,26.25,False,2671242752.0,2.0,AFT-MC-00,50.0
1378,,74854462075746895_micro_set0_BRD_v1,,1.0,,5.625,26.875,False,9983638016.0,2.0,AFT-MC-00,50.0
1379,,33502273536312717_micro_set1_PLT_NET_v1,,1.0,3.019140625,4.375,25.625,False,7034177536.0,64.0,AFT-MC-00,50.0
1380,,326490297340769194_micro_set2_INS_v1,,1.0,3.0074784994125365,2.5,21.25,False,700403200.0,8.0,AFT-MC-00,50.0
1381,,219585497443910520_micro_set2_ACT_410_v1,,1.0,3.0061362981796265,11.25,33.75,False,1012776960.0,16.0,AFT-MC-00,50.0
1382,,79782743601154648_micro_set1_TEX_DTD_v1,,1.0,3.08080997467041,5.0,17.5,False,8526807040.0,32.0,AFT-MC-00,50.0
1383,,31058464346986847_micro_set0_PLT_VIL_v1,,1.0,3.1185546875,6.875,28.125,False,129298432.0,8.0,AFT-MC-00,50.0
1384,,25219960883740707_micro_set1_APL_v1,,1.0,3.6529296875,3.75,20.0,False,10398926848.0,8.0,AFT-MC-00,50.0
1385,,19559554068059822_micro_set2_AWA_v1,,1.0,3.0037335574626924,7.5,23.75,False,9012921344.0,4.0,AFT-MC-00,50.0
1386,,51418908613230041_micro_set0_RESISC_v1,,1.0,,5.0,25.0,True,10135397888.0,4.0,AFT-MC-00,1.0
1387,,46122302163814290_micro_set2_INS_v1,,1.0,3.444013836979866,4.375,26.25,False,399639552.0,2.0,AFT-MC-00,50.0
1388,,78792458216276978_micro_set1_TEX_DTD_v1,,1.0,3.0039326667785646,5.0,28.125,False,7971667456.0,32.0,AFT-MC-00,50.0
1389,,6976526964420609_micro_set0_BCT_v1,,1.0,3.1841796875,6.25,25.625,False,10338159616.0,8.0,AFT-MC-00,50.0
1390,,11168283808749738_micro_set0_FLW_v1,,1.0,3.4372398853302,5.0,25.625,False,10140603904.0,32.0,AFT-MC-00,50.0
1391,,40161957925712445_micro_set2_PRT_v1,,1.0,2.9955078125,5.625,31.25,False,10369242112.0,4.0,AFT-MC-00,50.0
1392,,16042543600635612_micro_set0_SPT_v1,,1.0,3091733.2453125,4.375,25.625,False,601361920.0,2.0,AFT-MC-00,50.0
1393,,1956694281521745_micro_set1_ACT_40_v1,,1.0,3.243212890625,3.75,23.125,False,138365440.0,4.0,AFT-MC-00,50.0
1394,,19544989141717657_micro_set0_PLT_VIL_v1,,1.0,3.31904296875,1.875,16.875,False,10312469504.0,8.0,AFT-MC-00,50.0
1395,,20090149883640505_micro_set0_FLW_v1,,1.0,3.2962646484375,4.375,21.25,False,2866700288.0,2.0,AFT-MC-00,50.0
1396,,107409742292311680_micro_set1_RSICB_v1,,1.0,3.670509457588196,6.875,25.625,False,10399210496.0,16.0,AFT-MC-00,50.0
1397,,171564639133429902_micro_set1_PLT_NET_v1,,1.0,4.05556321144104,4.375,20.0,False,10462511616.0,32.0,AFT-MC-00,50.0
1398,,323483348847172867_micro_set0_CRS_v1,,1.0,3.2337890625,3.75,23.125,False,2926153216.0,16.0,AFT-MC-00,50.0
1399,,30546634823868828_micro_set0_BRD_v1,,1.0,3.017797088623047,8.125,25.0,False,980244480.0,128.0,AFT-MC-00,50.0
1400,,11867752120470166_micro_set1_PNU_v1,,1.0,3.848451539089805,1.9736842105263157,21.710526315789473,False,10407309312.0,32.0,AFT-MC-00,50.0
1401,,100543520764105291_micro_set2_RSD_v1,,1.0,3.56209716796875,2.5,23.75,False,413689856.0,2.0,AFT-MC-00,50.0
1402,,7773382110241977_micro_set0_MD_MIX_v1,,1.0,3.433984375,3.75,28.125,False,9421819392.0,128.0,AFT-MC-00,50.0
1403,,104674273388327414_micro_set0_MD_MIX_v1,,1.0,21321.29501953125,4.375,21.875,False,200357888.0,4.0,AFT-MC-00,50.0
1404,,12744989277544791_micro_set0_BCT_v1,,1.0,3.13125,1.875,21.875,False,386942976.0,32.0,AFT-MC-00,50.0
1405,,21808658390721786_micro_set1_MED_LF_v1,,1.0,3.036401093006134,1.875,14.375,False,9977502208.0,2.0,AFT-MC-00,50.0
1406,,66736355506482628_micro_set1_ACT_40_v1,,1.0,3.188675594329834,3.125,23.75,False,7916628992.0,64.0,AFT-MC-00,50.0
1407,,47013268273982272_micro_set2_RSD_v1,,1.0,3.0303996562957765,4.375,20.625,False,988605952.0,64.0,AFT-MC-00,50.0
1408,,60663167680886666_micro_set0_TEX_v1,,1.0,2.9899526119232176,1.875,33.75,False,494915584.0,32.0,AFT-MC-00,50.0
1409,,75969779107127090_micro_set0_PLK_v1,,1.0,3.3495864868164062,2.5,19.375,False,5761458688.0,256.0,AFT-MC-00,50.0
1410,,7072299734531635_micro_set0_BRD_v1,,1.0,3.008837890625,7.5,29.375,False,5513965056.0,2.0,AFT-MC-00,50.0
1411,,22789741927325168_micro_set1_PNU_v1,,1.0,4.45828998716254,3.289473684210526,21.710526315789473,False,1157403136.0,4.0,AFT-MC-00,50.0
1412,,15011680958102312_micro_set1_APL_v1,,1.0,2.990725564956665,5.0,26.25,False,6777146368.0,32.0,AFT-MC-00,50.0
1413,,5399044020050760_micro_set1_PLT_NET_v1,,1.0,3.1497480303049086,5.625,23.125,False,100636160.0,2.0,AFT-MC-00,50.0
1414,,225241288605605974_micro_set1_RSICB_v1,,1.0,3.3511570572853087,8.75,26.25,False,382969344.0,8.0,AFT-MC-00,50.0
1415,,54365073408168366_micro_set0_MD_MIX_v1,,1.0,3.551207447052002,5.625,25.0,False,3931892224.0,128.0,AFT-MC-00,50.0
1416,,363681744680303348_micro_set2_TEX_ALOT_v1,,1.0,3.001991891860962,1.25,23.125,False,10404626432.0,32.0,AFT-MC-00,50.0
1417,,82870316147895770_micro_set1_PLT_NET_v1,,1.0,3.1703750073909758,4.375,26.875,False,3827434496.0,4.0,AFT-MC-00,50.0
1418,,128027116531237956_micro_set1_ACT_40_v1,,1.0,2.970079243183136,6.875,35.0,False,10390808576.0,8.0,AFT-MC-00,50.0
1419,,53203118125312974_micro_set2_ACT_410_v1,,1.0,3.330837440490723,4.375,25.0,False,10323893760.0,16.0,AFT-MC-00,50.0
1420,,4043614938313847_micro_set0_PLT_VIL_v1,,1.0,3.590625,8.125,30.0,False,395502080.0,8.0,AFT-MC-00,50.0
1421,,59132067655692168_micro_set0_PLT_VIL_v1,,1.0,3.7563631534576416,4.375,23.75,False,199469568.0,2.0,AFT-MC-00,50.0
1422,,25665815589314834_micro_set0_MD_MIX_v1,,1.0,4.050316673517227,5.0,26.875,False,108513792.0,4.0,AFT-MC-00,50.0
1423,,79227164629150200_micro_set2_AWA_v1,,1.0,3.0335153549909593,10.0,30.625,False,4901262848.0,2.0,AFT-MC-00,50.0
1424,,12089291707903141_micro_set0_PLT_VIL_v1,,1.0,,5.0,20.625,True,3465392128.0,2.0,AFT-MC-00,1.0
1425,,790842518864413_micro_set1_INS_2_v1,,1.0,3.0990234375,4.375,25.625,False,156424192.0,16.0,AFT-MC-00,50.0
1426,,26235997593807704_micro_set0_PLK_v1,,1.0,3.3495863914489745,2.5,19.375,True,9477072384.0,128.0,AFT-MC-00,1.0
1427,,8249476069903950_micro_set2_BTS_v1,,1.0,3.2478082686662675,4.375,23.125,False,9990709248.0,2.0,AFT-MC-00,50.0
1428,,44132358143437280_micro_set1_TEX_DTD_v1,,1.0,3.2976522922515867,3.125,11.875,False,1111617024.0,32.0,AFT-MC-00,50.0
1429,,80639420803060116_micro_set2_PRT_v1,,1.0,3.211830568313599,5.625,20.625,False,2956814336.0,128.0,AFT-MC-00,50.0
1430,,396332885484403669_micro_set1_DOG_v1,,1.0,2.991724917763158,6.578947368421052,34.21052631578947,False,195118592.0,2.0,AFT-MC-00,50.0
1431,,120618082142353915_micro_set0_MD_MIX_v1,,1.0,,3.75,23.75,True,10307932160.0,8.0,AFT-MC-00,1.0
1432,,53940864244489788_micro_set0_TEX_v1,,1.0,3.2878519535064696,4.375,18.75,False,6756021248.0,128.0,AFT-MC-00,50.0
1433,,45079785436510122_micro_set1_PLT_NET_v1,,1.0,3.138918328285217,8.125,29.375,False,7051570688.0,16.0,AFT-MC-00,50.0
1434,,30004814840204164_micro_set2_ACT_410_v1,,1.0,3.17713006734848,8.125,27.5,False,5937143808.0,8.0,AFT-MC-00,50.0
1435,,87999594920004169_micro_set0_PLT_VIL_v1,,1.0,3.3927001953125,3.125,22.5,False,1686228992.0,2.0,AFT-MC-00,50.0
1436,,8363094983365387_micro_set2_BTS_v1,,1.0,3.059375,8.75,24.375,False,1405769728.0,128.0,AFT-MC-00,50.0
1437,,27216596450214871_micro_set1_PLT_NET_v1,,1.0,3.0236328125,3.125,23.75,False,6881833984.0,16.0,AFT-MC-00,50.0
1438,,255827075052181832_micro_set1_INS_2_v1,,1.0,3.4164549350738525,3.125,25.625,False,1042012160.0,32.0,AFT-MC-00,50.0
1439,,44677678024231221_micro_set0_BRD_v1,,1.0,,3.125,25.0,True,6194030080.0,4.0,AFT-MC-00,1.0
1440,,16126703496455461_micro_set1_PNU_v1,,1.0,3.059004934210526,5.2631578947368425,26.973684210526315,False,8241838592.0,16.0,AFT-MC-00,50.0
1441,,48239288421176705_micro_set2_AWA_v1,,1.0,3.55224609375,1.25,18.75,False,2843073536.0,8.0,AFT-MC-00,50.0
1442,,52663408419309881_micro_set0_MD_MIX_v1,,1.0,3.051123046875,5.625,21.25,False,10065167360.0,4.0,AFT-MC-00,50.0
1443,,471726319217819204_micro_set1_PNU_v1,,1.0,3.2578052282333374,3.289473684210526,19.736842105263158,False,1072059904.0,4.0,AFT-MC-00,50.0
1444,,98270424759663531_micro_set2_RSD_v1,,1.0,3.318359375,10.0,33.125,False,852246528.0,32.0,AFT-MC-00,50.0
1445,,75834640657311149_micro_set1_MD_5_BIS_v1,,1.0,3.551953125,5.0,27.5,False,10420028416.0,16.0,AFT-MC-00,50.0
1446,,100218491334032881_micro_set1_RSICB_v1,,1.0,3.6697265625,6.25,25.625,False,10472416768.0,16.0,AFT-MC-00,50.0
1447,,35046006930834519_micro_set1_MED_LF_v1,,1.0,3.596533203125,6.875,23.75,False,2220377600.0,4.0,AFT-MC-00,50.0
1448,,91621653030036749_micro_set2_TEX_ALOT_v1,,1.0,,1.25,21.875,False,1396850176.0,64.0,AFT-MC-00,50.0
1449,,17710173457561581_micro_set0_MD_MIX_v1,,1.0,3.109765625,4.375,27.5,False,7318108672.0,128.0,AFT-MC-00,50.0
1450,,26385158736479875_micro_set2_MD_6_v1,,1.0,3.195703125,4.375,27.5,False,4615954944.0,128.0,AFT-MC-00,50.0
1451,,13604426201680515_micro_set2_INS_v1,,1.0,3.006640625,6.25,26.875,False,8475111936.0,32.0,AFT-MC-00,50.0
1452,,36986713263230292_micro_set0_CRS_v1,,1.0,3.1383094102144242,3.125,18.75,False,60046336.0,2.0,AFT-MC-00,50.0
1453,,65405835342170722_micro_set0_TEX_v1,,1.0,3.4339300632476806,3.125,13.125,False,9896829440.0,16.0,AFT-MC-00,50.0
1454,,16990081036897342_micro_set0_BRD_v1,,1.0,3.637221610546112,1.25,20.625,False,320291328.0,8.0,AFT-MC-00,50.0
1455,,12938193734304048_micro_set1_TEX_DTD_v1,,1.0,3.003558135032654,3.75,27.5,False,851166208.0,16.0,AFT-MC-00,50.0
1456,,45896245695460257_micro_set0_FLW_v1,,1.0,,1.875,21.875,True,8707363840.0,32.0,AFT-MC-00,1.0
1457,,16544892332463787_micro_set2_RSD_v1,,1.0,3.3372314453125,1.875,21.25,False,516785664.0,2.0,AFT-MC-00,50.0
1458,,103446504508877123_micro_set2_ACT_410_v1,,1.0,3.12197265625,5.0,21.875,False,302455808.0,8.0,AFT-MC-00,50.0
1459,,53174273610145258_micro_set2_PLT_DOC_v1,,1.0,3.2201146841049195,5.625,23.75,False,10385861120.0,16.0,AFT-MC-00,50.0
1460,,32367839998301068_micro_set2_INS_v1,,1.0,3.0031292915344237,6.875,34.375,False,245464576.0,8.0,AFT-MC-00,50.0
1461,,115560809048399775_micro_set0_MD_MIX_v1,,1.0,3.5513671875,6.875,25.0,False,10401284608.0,16.0,AFT-MC-00,50.0
1462,,135083279025075110_micro_set2_MD_6_v1,,1.0,3.5149855613708496,5.625,25.625,False,7300179456.0,256.0,AFT-MC-00,50.0
1463,,30670532175791909_micro_set1_MD_5_BIS_v1,,1.0,3.47607421875,4.375,22.5,False,9742644736.0,4.0,AFT-MC-00,50.0
1464,,86402303626863120_micro_set1_INS_2_v1,,1.0,3.1555832862854003,5.0,23.75,False,576471040.0,16.0,AFT-MC-00,50.0
1465,,69357963598186237_micro_set1_PNU_v1,,1.0,3.0750411184210527,3.9473684210526314,26.31578947368421,False,111835648.0,16.0,AFT-MC-00,50.0
1466,,684722939368394_micro_set2_INS_v1,,1.0,3.0552259981632233,9.375,23.125,False,80190976.0,4.0,AFT-MC-00,50.0
1467,,25872282776609515_micro_set2_AWA_v1,,1.0,3.47470703125,3.75,21.25,False,1245045760.0,2.0,AFT-MC-00,50.0
1468,,75641980400697163_micro_set1_TEX_DTD_v1,,1.0,3.00390625,3.75,27.5,False,3064562176.0,128.0,AFT-MC-00,50.0
1469,,110410000140096901_micro_set0_BCT_v1,,1.0,,3.125,23.125,True,5927238144.0,2.0,AFT-MC-00,1.0
1470,,34306280620704468_micro_set0_RESISC_v1,,1.0,3.444007748365402,3.125,20.625,False,400613376.0,2.0,AFT-MC-00,50.0
1471,,128178038112349375_micro_set0_FLW_v1,,1.0,3.196630859375,0.0,17.5,False,485811200.0,2.0,AFT-MC-00,50.0
1472,,31067234555053420_micro_set1_INS_2_v1,,1.0,3.0301358699798584,2.5,18.125,False,2630501888.0,64.0,AFT-MC-00,50.0
1473,,8549765784069332_micro_set1_RSICB_v1,,1.0,3.250321292877197,2.5,25.0,False,10263276032.0,64.0,AFT-MC-00,50.0
1474,,65343782163797428_micro_set1_INS_2_v1,,1.0,3.2121633768081663,5.0,32.5,False,479323648.0,8.0,AFT-MC-00,50.0
1475,,57936774984049232_micro_set1_PNU_v1,,1.0,2.965282829184281,4.605263157894737,17.763157894736842,False,3761802752.0,32.0,AFT-MC-00,50.0
